id,weight,price
i-883178,0.188,1243.22
i-883179,0.172,756.32
i-883180,0.28,97.37
i-883181,1.28,162.28
i-883182,0.483,86.55
i-883183,0.28,97.37
i-883184,0.88,97.37
i-883185,1.37,2705.0
i-883186,0.38,32.45
i-883187,0.483,1189.12
i-883188,0.21,572.38
i-883189,0.483,1189.12
i-883190,0.2,43.27
i-883191,0.98,140.65
i-883192,0.188,1243.22
i-883193,0.98,140.65
i-883194,0.495,139.58
i-883195,1.48,216.39
i-883196,0.88,97.37
i-883197,0.88,97.37
i-883198,0.188,1243.22
i-883199,0.28,97.37
i-883200,0.78,108.19
i-883201,0.38,32.45
i-883202,0.172,756.32
i-883203,0.2,43.27
i-883204,0.44,515.03
i-883205,0.38,32.45
i-883206,0.28,97.37
i-883207,1.25,2380.4
i-883208,0.38,32.45
i-883209,0.495,139.58
i-883210,1.25,2380.4
i-883211,0.28,97.37
i-883212,0.495,139.58
i-883213,0.188,1243.22
i-883214,0.483,86.55
i-883215,0.188,1243.22
i-883216,0.495,139.58
i-883217,0.98,140.65
i-883218,1.48,216.39
i-883219,0.44,515.03
i-883220,1.25,2380.4
i-883221,0.44,515.03
i-883222,0.21,572.38
i-883223,0.172,756.32
i-883224,1.48,216.39
i-883225,0.188,1243.22
i-883226,0.44,515.03
i-883227,0.88,97.37
i-883228,0.44,515.03
i-883229,0.38,32.45
i-883230,1.37,2705.0
i-883231,1.25,2380.4
i-883232,1.37,2705.0
i-883233,0.188,1243.22
i-883234,1.28,162.28
i-883235,0.166,864.52
i-883236,0.483,535.59
i-883237,0.44,515.03
i-883238,0.78,108.19
i-883239,0.172,756.32
i-883240,0.38,32.45
i-883241,1.37,2705.0
i-883242,0.21,572.38
i-883243,0.2,43.27
i-883244,0.2,43.27
i-883245,0.21,572.38
i-883246,1.25,2380.4
i-883247,0.172,756.32
i-883248,0.2,43.27
i-883249,1.48,216.39
i-883250,0.21,572.38
i-883251,0.166,864.52
i-883252,0.483,1189.12
i-883253,0.44,515.03
i-883254,1.37,2705.0
i-883255,0.28,485.82
i-883256,0.188,1243.22
i-883257,0.98,140.65
i-883258,0.188,1243.22
i-883259,1.37,2705.0
i-883260,0.188,1243.22
i-883261,0.483,535.59
i-883262,0.166,864.52
i-883263,0.483,535.59
i-883264,1.37,2705.0
i-883265,0.188,1243.22
i-883266,0.78,108.19
i-883267,1.28,162.28
i-883268,0.28,485.82
i-883269,0.78,108.19
i-883270,0.2,43.27
i-883271,1.48,216.39
i-883272,0.172,756.32
i-883273,0.172,756.32
i-883274,0.188,1243.22
i-883275,0.188,1243.22
i-883276,0.188,1243.22
i-883277,0.44,515.03
i-883278,1.25,2380.4
i-883279,0.2,43.27
i-883280,0.88,97.37
i-883281,1.37,2705.0
i-883282,0.172,756.32
i-883283,0.44,515.03
i-883284,0.483,1189.12
i-883285,0.172,756.32
i-883286,0.172,756.32
i-883287,1.25,2380.4
i-883288,0.21,572.38
i-883289,1.28,162.28
i-883290,1.37,2705.0
i-883291,0.483,1189.12
i-883292,0.44,515.03
i-883293,1.25,2380.4
i-883294,0.2,43.27
i-883295,1.28,162.28
i-883296,1.25,2380.4
i-883297,0.28,97.37
i-883298,0.98,140.65
i-883299,0.2,43.27
i-883300,0.98,140.65
i-883301,0.483,535.59
i-883302,0.38,32.45
i-883303,1.25,2380.4
i-883304,1.25,2380.4
i-883305,1.48,216.39
i-883306,0.98,140.65
i-883307,0.88,97.37
i-883308,1.37,2705.0
i-883309,0.78,108.19
i-883310,0.78,108.19
i-883311,0.44,515.03
i-883312,0.483,1189.12
i-883313,0.44,515.03
i-883314,1.48,216.39
i-883315,0.44,515.03
i-883316,0.172,756.32
i-883317,0.21,572.38
i-883318,0.2,43.27
i-883319,0.188,1243.22
i-883320,0.483,1189.12
i-883321,0.44,515.03
i-883322,1.37,2705.0
i-883323,0.98,140.65
i-883324,0.483,1189.12
i-883325,1.28,162.28
i-883326,0.88,97.37
i-883327,0.78,108.19
i-883328,0.483,86.55
i-883329,0.44,515.03
i-883330,0.483,535.59
i-883331,0.483,1189.12
i-883332,0.172,756.32
i-883333,0.483,535.59
i-883334,0.2,43.27
i-883335,0.38,32.45
i-883336,0.98,140.65
i-883337,0.88,97.37
i-883338,1.37,2705.0
i-883339,0.28,485.82
i-883340,1.28,162.28
i-883341,0.188,1243.22
i-883342,1.25,2380.4
i-883343,0.21,572.38
i-883344,0.21,572.38
i-883345,0.21,572.38
i-883346,0.38,32.45
i-883347,0.28,485.82
i-883348,0.44,515.03
i-883349,0.483,535.59
i-883350,0.98,140.65
i-883351,0.188,1243.22
i-883352,0.88,97.37
i-883353,1.48,216.39
i-883354,0.2,43.27
i-883355,0.172,756.32
i-883356,0.188,1243.22
i-883357,0.188,1243.22
i-883358,0.28,97.37
i-883359,0.28,485.82
i-883360,0.483,1189.12
i-883361,0.98,140.65
i-883362,0.28,97.37
i-883363,1.28,162.28
i-883364,0.172,756.32
i-883365,0.483,535.59
i-883366,1.28,162.28
i-883367,0.166,864.52
i-883368,0.483,1189.12
i-883369,0.188,1243.22
i-883370,0.172,756.32
i-883371,0.78,108.19
i-883372,0.88,97.37
i-883373,0.2,43.27
i-883374,0.98,140.65
i-883375,1.25,2380.4
i-883376,0.495,139.58
i-883377,1.48,216.39
i-883378,0.483,535.59
i-883379,1.28,162.28
i-883380,0.44,515.03
i-883381,0.483,535.59
i-883382,0.44,515.03
i-883383,1.48,216.39
i-883384,0.483,535.59
i-883385,0.483,1189.12
i-883386,0.28,485.82
i-883387,0.188,1243.22
i-883388,0.44,515.03
i-883389,0.44,515.03
i-883390,0.44,515.03
i-883391,0.188,1243.22
i-883392,0.44,515.03
i-883393,0.166,864.52
i-883394,1.48,216.39
i-883395,0.78,108.19
i-883396,1.37,2705.0
i-883397,0.166,864.52
i-883398,0.2,43.27
i-883399,0.172,756.32
i-883400,0.28,485.82
i-883401,0.483,535.59
i-883402,1.25,2380.4
i-883403,0.166,864.52
i-883404,0.88,97.37
i-883405,0.495,139.58
i-883406,0.21,572.38
i-883407,0.188,1243.22
i-883408,0.28,485.82
i-883409,0.21,572.38
i-883410,1.37,2705.0
i-883411,0.78,108.19
i-883412,0.188,1243.22
i-883413,0.88,97.37
i-883414,1.28,162.28
i-883415,1.37,2705.0
i-883416,0.188,1243.22
i-883417,0.172,756.32
i-883418,0.2,43.27
i-883419,0.172,756.32
i-883420,0.483,86.55
i-883421,1.48,216.39
i-883422,0.188,1243.22
i-883423,1.37,2705.0
i-883424,0.28,97.37
i-883425,0.21,572.38
i-883426,0.78,108.19
i-883427,1.48,216.39
i-883428,0.495,139.58
i-883429,0.44,515.03
i-883430,0.166,864.52
i-883431,0.2,43.27
i-883432,0.172,756.32
i-883433,0.21,572.38
i-883434,0.188,1243.22
i-883435,0.44,515.03
i-883436,0.166,864.52
i-883437,0.188,1243.22
i-883438,0.495,139.58
i-883439,0.44,515.03
i-883440,1.48,216.39
i-883441,0.98,140.65
i-883442,0.88,97.37
i-883443,0.483,535.59
i-883444,1.37,2705.0
i-883445,0.172,756.32
i-883446,0.483,535.59
i-883447,1.25,2380.4
i-883448,0.21,572.38
i-883449,1.28,162.28
i-883450,1.37,2705.0
i-883451,0.28,97.37
i-883452,1.28,162.28
i-883453,1.25,2380.4
i-883454,1.25,2380.4
i-883455,0.166,864.52
i-883456,0.38,32.45
i-883457,1.48,216.39
i-883458,0.166,864.52
i-883459,0.483,1189.12
i-883460,0.2,43.27
i-883461,0.483,535.59
i-883462,0.38,32.45
i-883463,0.188,1243.22
i-883464,0.2,43.27
i-883465,0.483,1189.12
i-883466,0.28,97.37
i-883467,1.48,216.39
i-883468,0.38,32.45
i-883469,0.495,139.58
i-883470,0.188,1243.22
i-883471,0.188,1243.22
i-883472,0.172,756.32
i-883473,0.44,515.03
i-883474,0.98,140.65
i-883475,0.483,1189.12
i-883476,0.44,515.03
i-883477,1.37,2705.0
i-883478,0.483,1189.12
i-883479,0.21,572.38
i-883480,1.25,2380.4
i-883481,0.2,43.27
i-883482,0.28,97.37
i-883483,1.25,2380.4
i-883484,0.28,485.82
i-883485,0.78,108.19
i-883486,0.166,864.52
i-883487,0.166,864.52
i-883488,1.28,162.28
i-883489,0.483,535.59
i-883490,0.28,97.37
i-883491,0.98,140.65
i-883492,0.28,97.37
i-883493,0.98,140.65
i-883494,1.25,2380.4
i-883495,0.38,32.45
i-883496,0.483,535.59
i-883497,0.38,32.45
i-883498,0.483,535.59
i-883499,0.188,1243.22
i-883500,0.88,97.37
i-883501,0.78,108.19
i-883502,0.188,1243.22
i-883503,1.28,162.28
i-883504,0.21,572.38
i-883505,1.28,162.28
i-883506,0.98,140.65
i-883507,0.2,43.27
i-883508,0.172,756.32
i-883509,1.48,216.39
i-883510,0.28,485.82
i-883511,1.37,2705.0
i-883512,0.2,43.27
i-883513,0.21,572.38
i-883514,0.44,515.03
i-883515,0.44,515.03
i-883516,0.483,535.59
i-883517,0.78,108.19
i-883518,0.98,140.65
i-883519,0.166,864.52
i-883520,1.48,216.39
i-883521,1.25,2380.4
i-883522,0.38,32.45
i-883523,0.44,515.03
i-883524,0.38,32.45
i-883525,0.483,535.59
i-883526,1.37,2705.0
i-883527,1.28,162.28
i-883528,0.172,756.32
i-883529,0.21,572.38
i-883530,0.2,43.27
i-883531,0.88,97.37
i-883532,0.188,1243.22
i-883533,0.483,1189.12
i-883534,0.21,572.38
i-883535,0.483,1189.12
i-883536,0.98,140.65
i-883537,1.37,2705.0
i-883538,0.188,1243.22
i-883539,0.166,864.52
i-883540,0.38,32.45
i-883541,0.88,97.37
i-883542,0.98,140.65
i-883543,0.78,108.19
i-883544,0.28,485.82
i-883545,0.188,1243.22
i-883546,0.78,108.19
i-883547,0.166,864.52
i-883548,0.98,140.65
i-883549,1.48,216.39
i-883550,0.483,1189.12
i-883551,0.28,97.37
i-883552,0.483,1189.12
i-883553,1.28,162.28
i-883554,1.28,162.28
i-883555,0.2,43.27
i-883556,0.483,1189.12
i-883557,0.483,1189.12
i-883558,0.172,756.32
i-883559,0.172,756.32
i-883560,0.98,140.65
i-883561,1.28,162.28
i-883562,0.483,86.55
i-883563,0.98,140.65
i-883564,0.495,139.58
i-883565,1.25,2380.4
i-883566,0.98,140.65
i-883567,0.44,515.03
i-883568,0.78,108.19
i-883569,1.28,162.28
i-883570,0.44,515.03
i-883571,0.28,485.82
i-883572,0.2,43.27
i-883573,0.38,32.45
i-883574,0.28,97.37
i-883575,0.188,1243.22
i-883576,0.483,1189.12
i-883577,0.483,86.55
i-883578,1.37,2705.0
i-883579,0.78,108.19
i-883580,0.78,108.19
i-883581,0.98,140.65
i-883582,0.495,139.58
i-883583,0.21,572.38
i-883584,0.21,572.38
i-883585,0.28,485.82
i-883586,0.44,515.03
i-883587,0.483,86.55
i-883588,1.37,2705.0
i-883589,1.28,162.28
i-883590,0.495,139.58
i-883591,0.188,1243.22
i-883592,0.2,43.27
i-883593,0.98,140.65
i-883594,0.98,140.65
i-883595,0.172,756.32
i-883596,0.28,97.37
i-883597,0.483,1189.12
i-883598,0.28,485.82
i-883599,0.28,485.82
i-883600,0.44,515.03
i-883601,1.28,162.28
i-883602,1.25,2380.4
i-883603,0.88,97.37
i-883604,1.25,2380.4
i-883605,0.44,515.03
i-883606,0.21,572.38
i-883607,1.48,216.39
i-883608,0.2,43.27
i-883609,0.2,43.27
i-883610,0.188,1243.22
i-883611,1.37,2705.0
i-883612,1.48,216.39
i-883613,0.28,485.82
i-883614,0.21,572.38
i-883615,1.48,216.39
i-883616,0.495,139.58
i-883617,1.48,216.39
i-883618,1.48,216.39
i-883619,0.28,97.37
i-883620,0.21,572.38
i-883621,0.483,1189.12
i-883622,0.88,97.37
i-883623,0.21,572.38
i-883624,0.2,43.27
i-883625,0.44,515.03
i-883626,1.25,2380.4
i-883627,1.37,2705.0
i-883628,1.28,162.28
i-883629,0.28,485.82
i-883630,0.2,43.27
i-883631,0.28,97.37
i-883632,1.48,216.39
i-883633,1.28,162.28
i-883634,0.483,86.55
i-883635,0.88,97.37
i-883636,1.37,2705.0
i-883637,0.28,97.37
i-883638,0.21,572.38
i-883639,1.37,2705.0
i-883640,1.48,216.39
i-883641,0.188,1243.22
i-883642,1.28,162.28
i-883643,1.25,2380.4
i-883644,1.37,2705.0
i-883645,0.88,97.37
i-883646,1.48,216.39
i-883647,0.483,86.55
i-883648,0.483,1189.12
i-883649,0.188,1243.22
i-883650,0.28,97.37
i-883651,0.28,485.82
i-883652,0.21,572.38
i-883653,0.28,485.82
i-883654,1.28,162.28
i-883655,0.172,756.32
i-883656,0.483,86.55
i-883657,0.2,43.27
i-883658,0.172,756.32
i-883659,0.88,97.37
i-883660,0.98,140.65
i-883661,0.38,32.45
i-883662,1.25,2380.4
i-883663,0.28,97.37
i-883664,0.166,864.52
i-883665,0.44,515.03
i-883666,0.2,43.27
i-883667,0.483,1189.12
i-883668,1.28,162.28
i-883669,0.98,140.65
i-883670,0.483,535.59
i-883671,0.495,139.58
i-883672,0.78,108.19
i-883673,0.172,756.32
i-883674,0.88,97.37
i-883675,0.483,1189.12
i-883676,0.28,485.82
i-883677,0.38,32.45
i-883678,0.38,32.45
i-883679,0.78,108.19
i-883680,0.78,108.19
i-883681,0.44,515.03
i-883682,0.483,86.55
i-883683,1.25,2380.4
i-883684,0.172,756.32
i-883685,0.21,572.38
i-883686,0.28,485.82
i-883687,0.78,108.19
i-883688,0.188,1243.22
i-883689,0.38,32.45
i-883690,1.25,2380.4
i-883691,1.48,216.39
i-883692,0.28,97.37
i-883693,0.166,864.52
i-883694,0.44,515.03
i-883695,0.166,864.52
i-883696,0.88,97.37
i-883697,1.28,162.28
i-883698,0.21,572.38
i-883699,1.25,2380.4
i-883700,0.98,140.65
i-883701,0.38,32.45
i-883702,0.28,97.37
i-883703,0.2,43.27
i-883704,0.483,86.55
i-883705,0.21,572.38
i-883706,1.48,216.39
i-883707,0.2,43.27
i-883708,1.37,2705.0
i-883709,0.495,139.58
i-883710,0.495,139.58
i-883711,0.483,535.59
i-883712,1.28,162.28
i-883713,1.25,2380.4
i-883714,0.38,32.45
i-883715,1.28,162.28
i-883716,0.172,756.32
i-883717,0.483,86.55
i-883718,0.2,43.27
i-883719,0.172,756.32
i-883720,1.25,2380.4
i-883721,0.495,139.58
i-883722,1.48,216.39
i-883723,0.38,32.45
i-883724,0.495,139.58
i-883725,0.188,1243.22
i-883726,0.483,86.55
i-883727,0.21,572.38
i-883728,0.21,572.38
i-883729,0.44,515.03
i-883730,0.483,86.55
i-883731,1.25,2380.4
i-883732,1.28,162.28
i-883733,0.495,139.58
i-883734,0.188,1243.22
i-883735,0.172,756.32
i-883736,1.25,2380.4
i-883737,0.28,97.37
i-883738,0.78,108.19
i-883739,0.28,485.82
i-883740,1.28,162.28
i-883741,0.495,139.58
i-883742,1.28,162.28
i-883743,0.483,535.59
i-883744,1.28,162.28
i-883745,0.188,1243.22
i-883746,0.98,140.65
i-883747,0.28,97.37
i-883748,0.188,1243.22
i-883749,1.25,2380.4
i-883750,0.483,1189.12
i-883751,1.25,2380.4
i-883752,0.21,572.38
i-883753,0.28,97.37
i-883754,0.28,97.37
i-883755,0.44,515.03
i-883756,0.28,485.82
i-883757,0.166,864.52
i-883758,1.37,2705.0
i-883759,0.78,108.19
i-883760,0.28,485.82
i-883761,0.38,32.45
i-883762,1.48,216.39
i-883763,0.28,485.82
i-883764,1.25,2380.4
i-883765,1.37,2705.0
i-883766,1.48,216.39
i-883767,1.48,216.39
i-883768,0.2,43.27
i-883769,1.37,2705.0
i-883770,1.28,162.28
i-883771,0.44,515.03
i-883772,0.483,1189.12
i-883773,0.98,140.65
i-883774,1.48,216.39
i-883775,1.28,162.28
i-883776,1.28,162.28
i-883777,0.483,535.59
i-883778,1.37,2705.0
i-883779,1.28,162.28
i-883780,1.28,162.28
i-883781,1.48,216.39
i-883782,0.495,139.58
i-883783,0.483,535.59
i-883784,0.21,572.38
i-883785,0.38,32.45
i-883786,0.2,43.27
i-883787,0.483,535.59
i-883788,0.188,1243.22
i-883789,0.28,485.82
i-883790,0.188,1243.22
i-883791,0.88,97.37
i-883792,1.25,2380.4
i-883793,0.166,864.52
i-883794,0.38,32.45
i-883795,0.88,97.37
i-883796,0.495,139.58
i-883797,0.38,32.45
i-883798,1.37,2705.0
i-883799,0.172,756.32
i-883800,0.21,572.38
i-883801,0.38,32.45
i-883802,0.44,515.03
i-883803,0.188,1243.22
i-883804,0.88,97.37
i-883805,0.88,97.37
i-883806,0.21,572.38
i-883807,0.188,1243.22
i-883808,0.483,1189.12
i-883809,0.172,756.32
i-883810,0.495,139.58
i-883811,0.2,43.27
i-883812,0.483,86.55
i-883813,1.25,2380.4
i-883814,1.28,162.28
i-883815,1.48,216.39
i-883816,0.38,32.45
i-883817,0.21,572.38
i-883818,0.495,139.58
i-883819,1.48,216.39
i-883820,0.21,572.38
i-883821,0.21,572.38
i-883822,0.483,86.55
i-883823,0.21,572.38
i-883824,1.37,2705.0
i-883825,0.28,485.82
i-883826,0.28,485.82
i-883827,1.37,2705.0
i-883828,0.483,86.55
i-883829,1.28,162.28
i-883830,0.483,86.55
i-883831,0.483,1189.12
i-883832,0.483,535.59
i-883833,0.98,140.65
i-883834,0.98,140.65
i-883835,0.172,756.32
i-883836,0.88,97.37
i-883837,0.2,43.27
i-883838,0.28,485.82
i-883839,0.98,140.65
i-883840,0.2,43.27
i-883841,0.172,756.32
i-883842,0.495,139.58
i-883843,0.21,572.38
i-883844,0.98,140.65
i-883845,0.172,756.32
i-883846,1.25,2380.4
i-883847,0.88,97.37
i-883848,0.172,756.32
i-883849,0.495,139.58
i-883850,0.78,108.19
i-883851,0.172,756.32
i-883852,0.2,43.27
i-883853,1.28,162.28
i-883854,0.495,139.58
i-883855,1.28,164.63
i-883856,0.78,109.76
i-883857,0.166,877.06
i-883858,0.483,543.36
i-883859,1.37,2744.25
i-883860,0.44,522.5
i-883861,0.172,767.29
i-883862,0.172,767.29
i-883863,1.25,2414.94
i-883864,0.483,543.36
i-883865,0.28,492.87
i-883866,0.88,98.78
i-883867,1.48,219.53
i-883868,0.98,142.69
i-883869,0.28,492.87
i-883870,0.166,877.06
i-883871,0.28,492.87
i-883872,0.483,87.81
i-883873,0.21,580.69
i-883874,0.21,580.69
i-883875,0.483,87.81
i-883876,0.188,1261.26
i-883877,0.172,767.29
i-883878,0.495,141.61
i-883879,1.37,2744.25
i-883880,0.78,109.76
i-883881,0.166,877.06
i-883882,0.38,32.92
i-883883,0.483,1206.37
i-883884,0.495,141.61
i-883885,0.166,877.06
i-883886,1.28,164.63
i-883887,0.188,1261.26
i-883888,0.166,877.06
i-883889,0.21,580.69
i-883890,1.25,2414.94
i-883891,0.172,767.29
i-883892,0.44,522.5
i-883893,0.44,522.5
i-883894,0.38,32.92
i-883895,0.44,522.5
i-883896,0.2,43.9
i-883897,0.88,98.78
i-883898,0.98,142.69
i-883899,0.78,109.76
i-883900,0.44,522.5
i-883901,0.483,87.81
i-883902,0.2,43.9
i-883903,0.166,877.06
i-883904,0.44,522.5
i-883905,1.37,2744.25
i-883906,0.483,543.36
i-883907,0.28,98.78
i-883908,0.44,522.5
i-883909,0.38,32.92
i-883910,0.483,543.36
i-883911,0.28,98.78
i-883912,0.98,142.69
i-883913,0.38,32.92
i-883914,1.48,219.53
i-883915,0.483,1206.37
i-883916,0.38,32.92
i-883917,1.37,2744.25
i-883918,0.166,877.06
i-883919,0.28,98.78
i-883920,0.28,492.87
i-883921,0.28,492.87
i-883922,1.28,164.63
i-883923,0.38,32.92
i-883924,0.98,142.69
i-883925,0.483,1206.37
i-883926,0.28,98.78
i-883927,0.78,109.76
i-883928,0.78,109.76
i-883929,1.25,2414.94
i-883930,0.483,543.36
i-883931,0.88,98.78
i-883932,1.28,164.63
i-883933,0.188,1261.26
i-883934,0.483,87.81
i-883935,0.495,141.61
i-883936,0.21,580.69
i-883937,0.78,109.76
i-883938,0.28,98.78
i-883939,1.48,219.53
i-883940,0.483,543.36
i-883941,0.88,98.78
i-883942,0.21,580.69
i-883943,0.166,877.06
i-883944,0.2,43.9
i-883945,0.172,767.29
i-883946,0.88,98.78
i-883947,0.21,580.69
i-883948,0.88,98.78
i-883949,0.88,98.78
i-883950,0.166,877.06
i-883951,0.44,522.5
i-883952,1.48,219.53
i-883953,0.21,580.69
i-883954,0.98,142.69
i-883955,0.483,1206.37
i-883956,0.172,767.29
i-883957,0.28,98.78
i-883958,0.98,142.69
i-883959,0.78,109.76
i-883960,0.78,109.76
i-883961,0.44,522.5
i-883962,1.28,164.63
i-883963,0.172,767.29
i-883964,0.38,32.92
i-883965,0.483,1206.37
i-883966,1.28,164.63
i-883967,0.44,522.5
i-883968,0.483,1206.37
i-883969,0.28,98.78
i-883970,0.38,32.92
i-883971,0.172,767.29
i-883972,0.188,1261.26
i-883973,0.78,109.76
i-883974,0.28,492.87
i-883975,0.44,522.5
i-883976,0.2,43.9
i-883977,1.37,2744.25
i-883978,0.483,543.36
i-883979,0.28,492.87
i-883980,0.21,580.69
i-883981,0.44,522.5
i-883982,0.38,32.92
i-883983,0.38,32.92
i-883984,0.483,543.36
i-883985,0.172,767.29
i-883986,1.48,219.53
i-883987,1.48,219.53
i-883988,0.78,109.76
i-883989,0.44,522.5
i-883990,0.483,1206.37
i-883991,0.21,580.69
i-883992,0.495,141.61
i-883993,1.37,2744.25
i-883994,0.98,142.69
i-883995,0.483,1206.37
i-883996,1.28,164.63
i-883997,1.37,2744.25
i-883998,0.166,877.06
i-883999,0.483,1206.37
i-884000,0.38,32.92
i-884001,1.48,219.53
i-884002,0.172,767.29
i-884003,0.78,109.76
i-884004,0.188,1261.26
i-884005,0.88,98.78
i-884006,0.98,142.69
i-884007,1.28,164.63
i-884008,0.88,98.78
i-884009,0.483,543.36
i-884010,0.495,141.61
i-884011,0.483,87.81
i-884012,0.38,32.92
i-884013,0.98,142.69
i-884014,0.44,522.5
i-884015,0.172,767.29
i-884016,0.98,142.69
i-884017,0.98,142.69
i-884018,1.48,219.53
i-884019,0.38,32.92
i-884020,1.25,2414.94
i-884021,0.495,141.61
i-884022,0.483,543.36
i-884023,0.28,98.78
i-884024,1.37,2744.25
i-884025,0.98,142.69
i-884026,0.98,142.69
i-884027,0.21,580.69
i-884028,1.28,164.63
i-884029,0.21,580.69
i-884030,0.166,877.06
i-884031,0.98,142.69
i-884032,0.483,1206.37
i-884033,0.28,492.87
i-884034,0.38,32.92
i-884035,0.28,98.78
i-884036,0.28,492.87
i-884037,0.483,87.81
i-884038,1.25,2414.94
i-884039,1.48,219.53
i-884040,1.48,219.53
i-884041,0.188,1261.26
i-884042,0.98,142.69
i-884043,0.98,142.69
i-884044,0.495,141.61
i-884045,0.98,142.69
i-884046,0.98,142.69
i-884047,0.44,522.5
i-884048,1.48,219.53
i-884049,0.21,580.69
i-884050,0.38,32.92
i-884051,0.166,877.06
i-884052,0.483,87.81
i-884053,0.495,141.61
i-884054,0.495,141.61
i-884055,1.25,2414.94
i-884056,0.483,1206.37
i-884057,0.21,580.69
i-884058,0.78,109.76
i-884059,1.37,2744.25
i-884060,0.78,109.76
i-884061,1.37,2744.25
i-884062,1.25,2414.94
i-884063,0.28,492.87
i-884064,0.28,98.78
i-884065,0.28,98.78
i-884066,1.28,164.63
i-884067,0.38,32.92
i-884068,1.25,2414.94
i-884069,0.28,492.87
i-884070,0.172,767.29
i-884071,0.483,543.36
i-884072,0.98,142.69
i-884073,0.495,141.61
i-884074,1.25,2414.94
i-884075,0.188,1261.26
i-884076,0.483,87.81
i-884077,0.495,141.61
i-884078,0.78,109.76
i-884079,1.48,219.53
i-884080,0.28,98.78
i-884081,1.48,219.53
i-884082,0.188,1261.26
i-884083,0.2,43.9
i-884084,0.28,492.87
i-884085,0.495,141.61
i-884086,0.2,43.9
i-884087,0.483,543.36
i-884088,0.78,109.76
i-884089,0.38,32.92
i-884090,1.25,2414.94
i-884091,0.44,522.5
i-884092,0.38,32.92
i-884093,0.78,109.76
i-884094,1.25,2414.94
i-884095,1.25,2414.94
i-884096,0.38,32.92
i-884097,0.495,141.61
i-884098,0.78,109.76
i-884099,0.88,98.78
i-884100,0.28,492.87
i-884101,0.483,543.36
i-884102,1.25,2414.94
i-884103,0.483,1206.37
i-884104,1.28,164.63
i-884105,0.44,522.5
i-884106,0.483,1206.37
i-884107,0.21,580.69
i-884108,0.98,142.69
i-884109,0.28,98.78
i-884110,1.48,219.53
i-884111,0.28,492.87
i-884112,1.25,2414.94
i-884113,0.21,580.69
i-884114,0.495,141.61
i-884115,0.44,522.5
i-884116,0.98,142.69
i-884117,1.28,164.63
i-884118,1.37,2744.25
i-884119,0.483,543.36
i-884120,0.2,43.9
i-884121,1.25,2414.94
i-884122,0.483,87.81
i-884123,0.38,32.92
i-884124,0.483,87.81
i-884125,0.483,1206.37
i-884126,0.2,43.9
i-884127,0.21,580.69
i-884128,0.21,580.69
i-884129,0.483,87.81
i-884130,0.38,32.92
i-884131,0.98,142.69
i-884132,0.495,141.61
i-884133,0.166,877.06
i-884134,0.44,522.5
i-884135,0.28,98.78
i-884136,0.166,877.06
i-884137,0.483,543.36
i-884138,0.483,1206.37
i-884139,1.48,219.53
i-884140,1.28,164.63
i-884141,0.98,142.69
i-884142,0.38,32.92
i-884143,0.21,580.69
i-884144,1.37,2744.25
i-884145,0.28,98.78
i-884146,0.88,98.78
i-884147,0.483,543.36
i-884148,0.172,767.29
i-884149,0.44,522.5
i-884150,0.21,580.69
i-884151,0.28,98.78
i-884152,0.88,98.78
i-884153,1.25,2414.94
i-884154,0.495,141.61
i-884155,0.483,1206.37
i-884156,0.495,141.61
i-884157,1.48,219.53
i-884158,1.48,219.53
i-884159,1.37,2744.25
i-884160,0.495,141.61
i-884161,1.48,219.53
i-884162,0.44,522.5
i-884163,0.483,87.81
i-884164,0.483,1206.37
i-884165,0.38,32.92
i-884166,0.483,543.36
i-884167,1.48,219.53
i-884168,0.98,142.69
i-884169,0.495,141.61
i-884170,0.78,109.76
i-884171,0.78,109.76
i-884172,0.483,543.36
i-884173,0.28,98.78
i-884174,0.78,109.76
i-884175,0.166,877.06
i-884176,0.21,580.69
i-884177,0.495,141.61
i-884178,0.88,98.78
i-884179,0.166,877.06
i-884180,1.28,164.63
i-884181,0.483,87.81
i-884182,0.44,522.5
i-884183,0.38,32.92
i-884184,0.483,543.36
i-884185,0.2,43.9
i-884186,0.2,43.9
i-884187,1.48,219.53
i-884188,0.495,141.61
i-884189,0.188,1261.26
i-884190,1.48,219.53
i-884191,0.495,141.61
i-884192,0.21,580.69
i-884193,0.38,32.92
i-884194,0.28,98.78
i-884195,0.172,767.29
i-884196,0.21,580.69
i-884197,1.28,164.63
i-884198,0.38,32.92
i-884199,1.28,164.63
i-884200,0.2,43.9
i-884201,0.483,543.36
i-884202,1.37,2744.25
i-884203,0.21,580.69
i-884204,1.48,219.53
i-884205,0.88,98.78
i-884206,0.188,1261.26
i-884207,0.2,43.9
i-884208,0.2,43.9
i-884209,0.483,1206.37
i-884210,0.172,767.29
i-884211,0.495,141.61
i-884212,0.21,580.69
i-884213,0.44,522.5
i-884214,0.38,32.92
i-884215,0.166,877.06
i-884216,1.28,164.63
i-884217,0.483,543.36
i-884218,0.44,522.5
i-884219,0.2,43.9
i-884220,0.483,1206.37
i-884221,1.37,2744.25
i-884222,0.78,109.76
i-884223,0.28,98.78
i-884224,0.28,492.87
i-884225,1.25,2414.94
i-884226,1.37,2744.25
i-884227,0.172,767.29
i-884228,0.483,543.36
i-884229,0.44,522.5
i-884230,0.38,32.92
i-884231,0.44,522.5
i-884232,1.25,2414.94
i-884233,1.37,2744.25
i-884234,0.38,32.92
i-884235,0.98,142.69
i-884236,0.98,142.69
