id,type,time,Customer_Order,Transport_Document,Vehicle,Container,Handling_Unit,Truck,Forklift
pick_cr1485,Pick_Up_Empty_Container,2024-04-20T16:08:00,,,,cr1485,,,
pick_cr1471,Pick_Up_Empty_Container,2024-04-20T19:36:55,,,,cr1471,,,
pick_cr1460,Pick_Up_Empty_Container,2024-04-21T06:26:21,,,,cr1460,,,
load_truck_hu7929,Load_Truck,2024-04-22T05:08:14,,,,cr1507,hu7929,tr6,
load_truck_hu7928,Load_Truck,2024-04-22T05:10:25,,,,cr1507,hu7928,tr6,
to_bay_cr1495,Bring_to_Loading_Bay,2024-04-22T05:15:54,,,,cr1495,,,fl2
collect_hu7940,Collect_Goods,2024-04-22T05:18:52,,,,,hu7940,,
to_bay_cr1467,Bring_to_Loading_Bay,2024-04-22T05:19:23,,,,cr1467,,,fl1
load_veh_cr1495,Load_to_Vehicle,2024-04-22T05:19:33,,,vh95,cr1495,,,fl2
to_bay_cr1498,Bring_to_Loading_Bay,2024-04-22T05:20:57,,,,cr1498,,,fl3
collect_hu7947,Collect_Goods,2024-04-22T05:21:21,,,,,hu7947,,
load_veh_cr1467,Load_to_Vehicle,2024-04-22T05:25:58,,,vh95,cr1467,,,fl1
to_bay_cr1449,Bring_to_Loading_Bay,2024-04-22T05:27:00,,,,cr1449,,,fl2
to_bay_cr1476,Bring_to_Loading_Bay,2024-04-22T05:29:27,,,,cr1476,,,fl1
collect_hu7936,Collect_Goods,2024-04-22T05:30:31,,,,,hu7936,,
load_veh_cr1498,Load_to_Vehicle,2024-04-22T05:42:51,,,vh95,cr1498,,,fl3
pick_cr1500,Pick_Up_Empty_Container,2024-04-22T05:43:00,,,,cr1500,,,
drive_term_cr1507,Drive_to_Terminal,2024-04-22T05:43:00,,,,cr1507,,tr6,
collect_hu7945,Collect_Goods,2024-04-22T05:47:21,,,,,hu7945,,
drive_term_cr1429,Drive_to_Terminal,2024-04-22T05:50:14,,,,cr1429,,tr4,
to_bay_cr1468,Bring_to_Loading_Bay,2024-04-22T05:51:13,,,,cr1468,,,fl3
collect_hu7946,Collect_Goods,2024-04-22T05:53:11,,,,,hu7946,,
load_truck_hu7940,Load_Truck,2024-04-22T05:53:13,,,,cr1485,hu7940,tr5,
load_veh_cr1449,Load_to_Vehicle,2024-04-22T05:59:53,,,vh95,cr1449,,,fl2
load_truck_hu7945,Load_Truck,2024-04-22T06:21:46,,,,cr1471,hu7945,tr1,
load_truck_hu7947,Load_Truck,2024-04-22T06:29:37,,,,cr1471,hu7947,tr1,
load_truck_hu7946,Load_Truck,2024-04-22T06:58:02,,,,cr1471,hu7946,tr1,
collect_hu7941,Collect_Goods,2024-04-22T06:58:02,,,,,hu7941,,
create_td436,Create_Transport_Document,2024-04-22T07:02:58,co436,td436,,,,,
to_bay_cr1497,Bring_to_Loading_Bay,2024-04-22T07:05:50,,,,cr1497,,,fl2
weigh_cr1429,Weigh,2024-04-22T07:13:26,,,,cr1429,,,fl3
load_veh_cr1468,Load_to_Vehicle,2024-04-22T07:13:26,,,vh95,cr1468,,,fl3
to_bay_cr1429,Bring_to_Loading_Bay,2024-04-22T07:16:21,,,,cr1429,,,fl3
load_veh_cr1497,Load_to_Vehicle,2024-04-22T07:18:55,,,vh95,cr1497,,,fl2
to_bay_cr1469,Bring_to_Loading_Bay,2024-04-22T07:22:32,,,,cr1469,,,fl2
load_veh_cr1476,Load_to_Vehicle,2024-04-22T07:25:16,,,vh95,cr1476,,,fl1
weigh_cr1507,Weigh,2024-04-22T07:25:16,,,,cr1507,,,fl1
load_veh_cr1429,Load_to_Vehicle,2024-04-22T07:26:47,,,vh95,cr1429,,,fl3
stock_cr1507,Place_in_Stock,2024-04-22T07:26:55,,,,cr1507,,,fl1
to_bay_cr1496,Bring_to_Loading_Bay,2024-04-22T07:28:22,,,,cr1496,,,fl3
to_bay_cr1494,Bring_to_Loading_Bay,2024-04-22T07:28:27,,,,cr1494,,,fl1
load_veh_cr1469,Load_to_Vehicle,2024-04-22T07:29:34,,,vh95,cr1469,,,fl2
book_vehs_td436,Book_Vehicles,2024-04-22T07:32:00,,td436,"vh100,vh96",,,,
load_veh_cr1494,Load_to_Vehicle,2024-04-22T07:32:58,,,vh95,cr1494,,,fl1
to_bay_cr1475,Bring_to_Loading_Bay,2024-04-22T07:34:11,,,,cr1475,,,fl2
load_veh_cr1496,Load_to_Vehicle,2024-04-22T07:36:17,,,vh95,cr1496,,,fl3
to_bay_cr1434,Bring_to_Loading_Bay,2024-04-22T07:37:29,,,,cr1434,,,fl1
load_truck_hu7932,Load_Truck,2024-04-22T07:38:00,,,,cr1490,hu7932,tr3,
to_bay_cr1425,Bring_to_Loading_Bay,2024-04-22T07:39:25,,,,cr1425,,,fl3
load_truck_hu7936,Load_Truck,2024-04-22T07:40:49,,,,cr1490,hu7936,tr3,
load_veh_cr1475,Load_to_Vehicle,2024-04-22T07:42:10,,,vh95,cr1475,,,fl2
to_bay_cr1431,Bring_to_Loading_Bay,2024-04-22T07:44:39,,,,cr1431,,,fl2
load_veh_cr1425,Load_to_Vehicle,2024-04-22T07:46:28,,,vh95,cr1425,,,fl3
to_bay_cr1450,Bring_to_Loading_Bay,2024-04-22T07:47:58,,,,cr1450,,,fl3
load_veh_cr1434,Load_to_Vehicle,2024-04-22T07:52:57,,,vh95,cr1434,,,fl1
load_veh_cr1450,Load_to_Vehicle,2024-04-22T07:54:20,,,vh95,cr1450,,,fl3
load_veh_cr1431,Load_to_Vehicle,2024-04-22T07:55:21,,,vh95,cr1431,,,fl2
to_bay_cr1435,Bring_to_Loading_Bay,2024-04-22T07:55:59,,,,cr1435,,,fl3
to_bay_cr1427,Bring_to_Loading_Bay,2024-04-22T07:56:48,,,,cr1427,,,fl1
load_veh_cr1435,Load_to_Vehicle,2024-04-22T07:58:08,,,vh95,cr1435,,,fl3
collect_hu7931,Collect_Goods,2024-04-22T07:58:24,,,,,hu7931,,
load_truck_hu7941,Load_Truck,2024-04-22T07:58:24,,,,cr1485,hu7941,tr5,
to_bay_cr1428,Bring_to_Loading_Bay,2024-04-22T07:58:57,,,,cr1428,,,fl2
reg_co442,Register_Customer_Order,2024-04-22T08:23:58,co442,,,,,,
to_bay_cr1447,Bring_to_Loading_Bay,2024-04-22T08:58:36,,,,cr1447,,,fl3
load_truck_hu7931,Load_Truck,2024-04-22T09:01:50,,,,cr1490,hu7931,tr3,
collect_hu7954,Collect_Goods,2024-04-22T09:01:50,,,,,hu7954,,
load_veh_cr1427,Load_to_Vehicle,2024-04-22T09:02:49,,,vh95,cr1427,,,fl1
load_veh_cr1428,Load_to_Vehicle,2024-04-22T09:05:38,,,vh95,cr1428,,,fl2
to_bay_cr1505,Bring_to_Loading_Bay,2024-04-22T09:06:56,,,,cr1505,,,fl1
to_bay_cr1432,Bring_to_Loading_Bay,2024-04-22T09:08:15,,,,cr1432,,,fl2
collect_hu7944,Collect_Goods,2024-04-22T09:10:12,,,,,hu7944,,
load_truck_hu7954,Load_Truck,2024-04-22T09:10:12,,,,cr1460,hu7954,tr2,
load_veh_cr1447,Load_to_Vehicle,2024-04-22T09:12:22,,,vh95,cr1447,,,fl3
load_truck_hu7944,Load_Truck,2024-04-22T09:12:46,,,,cr1471,hu7944,tr1,
collect_hu7938,Collect_Goods,2024-04-22T09:12:46,,,,,hu7938,,
load_truck_hu7938,Load_Truck,2024-04-22T09:13:38,,,,cr1485,hu7938,tr5,
collect_hu7953,Collect_Goods,2024-04-22T09:13:38,,,,,hu7953,,
load_truck_hu7953,Load_Truck,2024-04-22T09:14:21,,,,cr1460,hu7953,tr2,
collect_hu7960,Collect_Goods,2024-04-22T09:14:21,,,,,hu7960,,
to_bay_cr1504,Bring_to_Loading_Bay,2024-04-22T09:14:51,,,,cr1504,,,fl3
collect_hu7957,Collect_Goods,2024-04-22T09:16:01,,,,,hu7957,,
load_truck_hu7960,Load_Truck,2024-04-22T09:16:01,,,,cr1500,hu7960,tr6,
load_veh_cr1432,Load_to_Vehicle,2024-04-22T09:18:24,,,vh95,cr1432,,,fl2
to_bay_cr1470,Bring_to_Loading_Bay,2024-04-22T09:19:58,,,,cr1470,,,fl2
load_truck_hu7957,Load_Truck,2024-04-22T09:19:59,,,,cr1500,hu7957,tr6,
collect_hu7955,Collect_Goods,2024-04-22T09:19:59,,,,,hu7955,,
load_veh_cr1504,Load_to_Vehicle,2024-04-22T09:21:03,,,vh95,cr1504,,,fl3
order_crs_td436,Order_Empty_Containers,2024-04-22T09:21:28,,td436,,"cr1509,cr1510,cr1511",,,
load_veh_cr1505,Load_to_Vehicle,2024-04-22T09:22:40,,,vh95,cr1505,,,fl1
collect_hu7933,Collect_Goods,2024-04-22T09:22:48,,,,,hu7933,,
load_truck_hu7955,Load_Truck,2024-04-22T09:24:06,,,,cr1500,hu7955,tr6,
to_bay_cr1433,Bring_to_Loading_Bay,2024-04-22T09:24:30,,,,cr1433,,,fl1
to_bay_cr1448,Bring_to_Loading_Bay,2024-04-22T09:24:41,,,,cr1448,,,fl3
load_veh_cr1470,Load_to_Vehicle,2024-04-22T09:27:00,,,vh95,cr1470,,,fl2
load_truck_hu7933,Load_Truck,2024-04-22T09:27:33,,,,cr1490,hu7933,tr3,
collect_hu7948,Collect_Goods,2024-04-22T09:27:33,,,,,hu7948,,
load_veh_cr1448,Load_to_Vehicle,2024-04-22T09:27:59,,,vh95,cr1448,,,fl3
collect_hu7956,Collect_Goods,2024-04-22T09:29:36,,,,,hu7956,,
load_truck_hu7948,Load_Truck,2024-04-22T09:29:36,,,,cr1471,hu7948,tr1,
to_bay_cr1426,Bring_to_Loading_Bay,2024-04-22T09:29:56,,,,cr1426,,,fl2
collect_hu7958,Collect_Goods,2024-04-22T09:30:56,,,,,hu7958,,
load_truck_hu7956,Load_Truck,2024-04-22T09:30:56,,,,cr1500,hu7956,tr6,
collect_hu7951,Collect_Goods,2024-04-22T09:32:05,,,,,hu7951,,
load_veh_cr1433,Load_to_Vehicle,2024-04-22T09:32:37,,,vh95,cr1433,,,fl1
collect_hu7937,Collect_Goods,2024-04-22T09:32:46,,,,,hu7937,,
load_truck_hu7951,Load_Truck,2024-04-22T09:32:46,,,,cr1460,hu7951,tr2,
load_truck_hu7958,Load_Truck,2024-04-22T09:33:10,,,,cr1500,hu7958,tr6,
load_truck_hu7937,Load_Truck,2024-04-22T09:37:03,,,,cr1485,hu7937,tr5,
collect_hu7952,Collect_Goods,2024-04-22T09:37:03,,,,,hu7952,,
load_truck_hu7952,Load_Truck,2024-04-22T09:37:55,,,,cr1460,hu7952,tr2,
collect_hu7942,Collect_Goods,2024-04-22T09:37:55,,,,,hu7942,,
load_veh_cr1426,Load_to_Vehicle,2024-04-22T09:39:04,,,vh95,cr1426,,,fl2
load_truck_hu7942,Load_Truck,2024-04-22T09:40:49,,,,cr1485,hu7942,tr5,
collect_hu7950,Collect_Goods,2024-04-22T09:40:49,,,,,hu7950,,
load_truck_hu7950,Load_Truck,2024-04-22T09:41:35,,,,cr1460,hu7950,tr2,
collect_hu7934,Collect_Goods,2024-04-22T09:41:35,,,,,hu7934,,
collect_hu7959,Collect_Goods,2024-04-22T09:43:08,,,,,hu7959,,
load_truck_hu7934,Load_Truck,2024-04-22T09:43:08,,,,cr1490,hu7934,tr3,
load_truck_hu7959,Load_Truck,2024-04-22T09:44:14,,,,cr1500,hu7959,tr6,
collect_hu7935,Collect_Goods,2024-04-22T09:44:14,,,,,hu7935,,
collect_hu7949,Collect_Goods,2024-04-22T09:46:18,,,,,hu7949,,
load_truck_hu7935,Load_Truck,2024-04-22T09:46:18,,,,cr1490,hu7935,tr3,
load_truck_hu7949,Load_Truck,2024-04-22T09:47:25,,,,cr1460,hu7949,tr2,
collect_hu7939,Collect_Goods,2024-04-22T09:47:25,,,,,hu7939,,
collect_hu7943,Collect_Goods,2024-04-22T09:51:04,,,,,hu7943,,
load_truck_hu7939,Load_Truck,2024-04-22T09:51:04,,,,cr1485,hu7939,tr5,
drive_term_cr1500,Drive_to_Terminal,2024-04-22T09:57:15,,,,cr1500,,tr6,
load_truck_hu7943,Load_Truck,2024-04-22T09:57:30,,,,cr1471,hu7943,tr1,
collect_hu7961,Collect_Goods,2024-04-22T11:05:18,,,,,hu7961,,
pick_cr1501,Pick_Up_Empty_Container,2024-04-22T11:05:18,,,,cr1501,,,
collect_hu7963,Collect_Goods,2024-04-22T11:09:45,,,,,hu7963,,
collect_hu7962,Collect_Goods,2024-04-22T11:17:27,,,,,hu7962,,
load_truck_hu7962,Load_Truck,2024-04-22T11:33:30,,,,cr1501,hu7962,tr6,
load_truck_hu7963,Load_Truck,2024-04-22T11:34:24,,,,cr1501,hu7963,tr6,
create_td437,Create_Transport_Document,2024-04-22T11:36:01,co438,td437,,,,,
load_truck_hu7961,Load_Truck,2024-04-22T11:41:09,,,,cr1501,hu7961,tr6,
weigh_cr1500,Weigh,2024-04-22T11:57:34,,,,cr1500,,,fl2
stock_cr1500,Place_in_Stock,2024-04-22T11:59:50,,,,cr1500,,,fl2
drive_term_cr1501,Drive_to_Terminal,2024-04-22T11:59:51,,,,cr1501,,tr6,
drive_term_cr1490,Drive_to_Terminal,2024-04-22T12:30:08,,,,cr1490,,tr3,
drive_term_cr1460,Drive_to_Terminal,2024-04-22T12:34:32,,,,cr1460,,tr2,
weigh_cr1490,Weigh,2024-04-22T12:34:50,,,,cr1490,,,fl3
weigh_cr1460,Weigh,2024-04-22T12:35:49,,,,cr1460,,,fl2
book_vehs_td437,Book_Vehicles,2024-04-22T12:36:24,,td437,"vh100,vh96",,,,
stock_cr1490,Place_in_Stock,2024-04-22T12:37:31,,,,cr1490,,,fl3
stock_cr1460,Place_in_Stock,2024-04-22T12:39:42,,,,cr1460,,,fl2
drive_term_cr1485,Drive_to_Terminal,2024-04-22T12:44:10,,,,cr1485,,tr5,
weigh_cr1485,Weigh,2024-04-22T12:47:26,,,,cr1485,,,fl2
stock_cr1485,Place_in_Stock,2024-04-22T12:51:09,,,,cr1485,,,fl2
weigh_cr1501,Weigh,2024-04-22T13:05:19,,,,cr1501,,,fl3
stock_cr1501,Place_in_Stock,2024-04-22T13:06:51,,,,cr1501,,,fl3
drive_term_cr1471,Drive_to_Terminal,2024-04-22T13:08:15,,,,cr1471,,tr1,
weigh_cr1471,Weigh,2024-04-22T13:11:56,,,,cr1471,,,fl2
stock_cr1471,Place_in_Stock,2024-04-22T13:13:02,,,,cr1471,,,fl2
reg_co443,Register_Customer_Order,2024-04-22T14:12:38,co443,,,,,,
create_td438,Create_Transport_Document,2024-04-22T14:28:49,co439,td438,,,,,
collect_hu7968,Collect_Goods,2024-04-22T16:10:06,,,,,hu7968,,
order_crs_td437,Order_Empty_Containers,2024-04-22T16:10:06,,td437,,"cr1512,cr1513,cr1514,cr1515",,,
pick_cr1513,Pick_Up_Empty_Container,2024-04-22T16:10:06,,,,cr1513,,,
collect_hu7965,Collect_Goods,2024-04-22T16:21:31,,,,,hu7965,,
collect_hu7966,Collect_Goods,2024-04-22T16:50:28,,,,,hu7966,,
pick_cr1510,Pick_Up_Empty_Container,2024-04-22T17:11:39,,,,cr1510,,,
pick_cr1480,Pick_Up_Empty_Container,2024-04-22T19:13:08,,,,cr1480,,,
pick_cr1488,Pick_Up_Empty_Container,2024-04-23T04:48:35,,,,cr1488,,,
collect_hu7976,Collect_Goods,2024-04-23T05:54:44,,,,,hu7976,,
collect_hu7972,Collect_Goods,2024-04-23T05:55:53,,,,,hu7972,,
load_truck_hu7976,Load_Truck,2024-04-23T05:55:53,,,,cr1480,hu7976,tr4,
book_vehs_td438,Book_Vehicles,2024-04-23T06:03:58,,td438,vh99,,,,
load_truck_hu7972,Load_Truck,2024-04-23T07:00:40,,,,cr1510,hu7972,tr5,
collect_hu7973,Collect_Goods,2024-04-23T07:00:40,,,,,hu7973,,
collect_hu7978,Collect_Goods,2024-04-23T07:06:07,,,,,hu7978,,
load_truck_hu7973,Load_Truck,2024-04-23T07:06:07,,,,cr1510,hu7973,tr5,
load_truck_hu7978,Load_Truck,2024-04-23T07:06:53,,,,cr1480,hu7978,tr4,
collect_hu7980,Collect_Goods,2024-04-23T07:06:53,,,,,hu7980,,
load_truck_hu7980,Load_Truck,2024-04-23T07:10:37,,,,cr1480,hu7980,tr4,
collect_hu7975,Collect_Goods,2024-04-23T07:10:37,,,,,hu7975,,
collect_hu7964,Collect_Goods,2024-04-23T07:11:45,,,,,hu7964,,
load_truck_hu7975,Load_Truck,2024-04-23T07:11:45,,,,cr1510,hu7975,tr5,
collect_hu7981,Collect_Goods,2024-04-23T07:15:44,,,,,hu7981,,
collect_hu7982,Collect_Goods,2024-04-23T07:16:24,,,,,hu7982,,
load_truck_hu7981,Load_Truck,2024-04-23T07:16:24,,,,cr1480,hu7981,tr4,
load_truck_hu7965,Load_Truck,2024-04-23T07:20:36,,,,cr1513,hu7965,tr6,
collect_hu7977,Collect_Goods,2024-04-23T07:21:15,,,,,hu7977,,
load_truck_hu7982,Load_Truck,2024-04-23T07:21:15,,,,cr1488,hu7982,tr3,
load_truck_hu7977,Load_Truck,2024-04-23T07:21:50,,,,cr1480,hu7977,tr4,
collect_hu7974,Collect_Goods,2024-04-23T07:21:50,,,,,hu7974,,
load_truck_hu7966,Load_Truck,2024-04-23T07:23:23,,,,cr1513,hu7966,tr6,
load_truck_hu7964,Load_Truck,2024-04-23T07:25:47,,,,cr1513,hu7964,tr6,
load_truck_hu7974,Load_Truck,2024-04-23T07:26:46,,,,cr1510,hu7974,tr5,
collect_hu7984,Collect_Goods,2024-04-23T07:26:46,,,,,hu7984,,
load_truck_hu7968,Load_Truck,2024-04-23T07:28:36,,,,cr1513,hu7968,tr6,
collect_hu7979,Collect_Goods,2024-04-23T07:31:33,,,,,hu7979,,
load_truck_hu7984,Load_Truck,2024-04-23T07:31:33,,,,cr1488,hu7984,tr3,
load_truck_hu7979,Load_Truck,2024-04-23T07:36:07,,,,cr1480,hu7979,tr4,
collect_hu7970,Collect_Goods,2024-04-23T07:36:07,,,,,hu7970,,
load_truck_hu7970,Load_Truck,2024-04-23T07:39:09,,,,cr1510,hu7970,tr5,
collect_hu7969,Collect_Goods,2024-04-23T07:39:09,,,,,hu7969,,
load_truck_hu7969,Load_Truck,2024-04-23T07:42:13,,,,cr1513,hu7969,tr6,
collect_hu7967,Collect_Goods,2024-04-23T07:42:13,,,,,hu7967,,
collect_hu7983,Collect_Goods,2024-04-23T07:47:17,,,,,hu7983,,
load_truck_hu7967,Load_Truck,2024-04-23T07:47:17,,,,cr1513,hu7967,tr6,
drive_term_cr1480,Drive_to_Terminal,2024-04-23T07:47:22,,,,cr1480,,tr4,
weigh_cr1480,Weigh,2024-04-23T07:50:47,,,,cr1480,,,fl2
collect_hu7971,Collect_Goods,2024-04-23T07:51:23,,,,,hu7971,,
load_truck_hu7983,Load_Truck,2024-04-23T07:51:23,,,,cr1488,hu7983,tr3,
stock_cr1480,Place_in_Stock,2024-04-23T07:54:59,,,,cr1480,,,fl2
load_truck_hu7971,Load_Truck,2024-04-23T07:56:55,,,,cr1510,hu7971,tr5,
drive_term_cr1513,Drive_to_Terminal,2024-04-23T07:59:40,,,,cr1513,,tr6,
reg_co444,Register_Customer_Order,2024-04-23T08:19:58,co444,,,,,,
collect_hu7988,Collect_Goods,2024-04-23T08:20:35,,,,,hu7988,,
pick_cr1484,Pick_Up_Empty_Container,2024-04-23T08:20:35,,,,cr1484,,,
collect_hu7985,Collect_Goods,2024-04-23T08:22:53,,,,,hu7985,,
pick_cr1489,Pick_Up_Empty_Container,2024-04-23T08:23:53,,,,cr1489,,,
collect_hu7991,Collect_Goods,2024-04-23T08:25:54,,,,,hu7991,,
collect_hu7989,Collect_Goods,2024-04-23T08:30:55,,,,,hu7989,,
collect_hu7993,Collect_Goods,2024-04-23T08:34:56,,,,,hu7993,,
collect_hu7996,Collect_Goods,2024-04-23T08:39:21,,,,,hu7996,,
load_truck_hu7989,Load_Truck,2024-04-23T08:40:39,,,,cr1484,hu7989,tr6,
collect_hu7995,Collect_Goods,2024-04-23T08:41:10,,,,,hu7995,,
collect_hu7987,Collect_Goods,2024-04-23T08:42:28,,,,,hu7987,,
load_truck_hu7988,Load_Truck,2024-04-23T08:43:56,,,,cr1484,hu7988,tr6,
load_truck_hu7985,Load_Truck,2024-04-23T08:45:35,,,,cr1484,hu7985,tr6,
collect_hu7992,Collect_Goods,2024-04-23T08:46:09,,,,,hu7992,,
load_truck_hu7987,Load_Truck,2024-04-23T08:46:37,,,,cr1484,hu7987,tr6,
collect_hu7990,Collect_Goods,2024-04-23T08:48:35,,,,,hu7990,,
load_truck_hu7990,Load_Truck,2024-04-23T08:49:26,,,,cr1484,hu7990,tr6,
collect_hu7994,Collect_Goods,2024-04-23T08:49:26,,,,,hu7994,,
collect_hu7986,Collect_Goods,2024-04-23T08:50:16,,,,,hu7986,,
load_truck_hu7986,Load_Truck,2024-04-23T08:53:36,,,,cr1484,hu7986,tr6,
drive_term_cr1488,Drive_to_Terminal,2024-04-23T08:59:46,,,,cr1488,,tr3,
depart_vh95,Depart,2024-04-23T09:00:00,,"td411,td413,td417,td423,td425,td431,td434",vh95,"cr1425,cr1426,cr1427,cr1428,cr1429,cr1431,cr1432,cr1433,cr1434,cr1435,cr1447,cr1448,cr1449,cr1450,cr1467,cr1468,cr1469,cr1470,cr1475,cr1476,cr1494,cr1495,cr1496,cr1497,cr1498,cr1504,cr1505",,,
weigh_cr1513,Weigh,2024-04-23T09:00:28,,,,cr1513,,,fl1
stock_cr1513,Place_in_Stock,2024-04-23T09:03:25,,,,cr1513,,,fl1
weigh_cr1488,Weigh,2024-04-23T10:02:03,,,,cr1488,,,fl1
load_truck_hu7994,Load_Truck,2024-04-23T10:02:36,,,,cr1489,hu7994,tr2,
drive_term_cr1484,Drive_to_Terminal,2024-04-23T10:30:50,,,,cr1484,,tr6,
drive_term_cr1510,Drive_to_Terminal,2024-04-23T10:36:57,,,,cr1510,,tr5,
stock_cr1488,Place_in_Stock,2024-04-23T11:05:10,,,,cr1488,,,fl1
load_truck_hu7993,Load_Truck,2024-04-23T11:08:42,,,,cr1489,hu7993,tr2,
load_truck_hu7996,Load_Truck,2024-04-23T11:09:54,,,,cr1489,hu7996,tr2,
load_truck_hu7992,Load_Truck,2024-04-23T11:11:58,,,,cr1489,hu7992,tr2,
load_truck_hu7995,Load_Truck,2024-04-23T11:12:46,,,,cr1489,hu7995,tr2,
load_truck_hu7991,Load_Truck,2024-04-23T11:18:16,,,,cr1489,hu7991,tr2,
drive_term_cr1489,Drive_to_Terminal,2024-04-23T11:32:16,,,,cr1489,,tr2,
weigh_cr1484,Weigh,2024-04-23T11:32:43,,,,cr1484,,,fl2
weigh_cr1489,Weigh,2024-04-23T11:35:02,,,,cr1489,,,fl3
stock_cr1484,Place_in_Stock,2024-04-23T11:37:24,,,,cr1484,,,fl2
stock_cr1489,Place_in_Stock,2024-04-23T11:37:25,,,,cr1489,,,fl3
weigh_cr1510,Weigh,2024-04-23T11:40:54,,,,cr1510,,,fl3
stock_cr1510,Place_in_Stock,2024-04-23T11:44:35,,,,cr1510,,,fl3
order_crs_td438,Order_Empty_Containers,2024-04-23T11:54:24,,td438,,"cr1516,cr1517,cr1518,cr1519",,,
pick_cr1512,Pick_Up_Empty_Container,2024-04-23T13:43:33,,,,cr1512,,,
collect_hu8000,Collect_Goods,2024-04-23T13:43:33,,,,,hu8000,,
collect_hu7998,Collect_Goods,2024-04-23T13:46:15,,,,,hu7998,,
collect_hu8001,Collect_Goods,2024-04-23T13:47:41,,,,,hu8001,,
create_td439,Create_Transport_Document,2024-04-23T13:50:51,co444,td439,,,,,
collect_hu7999,Collect_Goods,2024-04-23T13:52:19,,,,,hu7999,,
collect_hu8002,Collect_Goods,2024-04-23T13:53:35,,,,,hu8002,,
collect_hu7997,Collect_Goods,2024-04-23T13:54:11,,,,,hu7997,,
book_vehs_td439,Book_Vehicles,2024-04-23T13:56:29,,td439,vh103,,,,
reg_co445,Register_Customer_Order,2024-04-23T14:04:38,co445,,,,,,
load_truck_hu7998,Load_Truck,2024-04-23T14:47:47,,,,cr1512,hu7998,tr5,
load_truck_hu8000,Load_Truck,2024-04-23T14:49:40,,,,cr1512,hu8000,tr5,
load_truck_hu8002,Load_Truck,2024-04-23T14:55:09,,,,cr1512,hu8002,tr5,
load_truck_hu7997,Load_Truck,2024-04-23T14:55:59,,,,cr1512,hu7997,tr5,
create_td440,Create_Transport_Document,2024-04-23T15:05:42,co440,td440,,,,,
create_td441,Create_Transport_Document,2024-04-23T15:06:47,co437,td441,,,,,
collect_hu8008,Collect_Goods,2024-04-23T15:55:05,,,,,hu8008,,
pick_cr1491,Pick_Up_Empty_Container,2024-04-23T15:55:05,,,,cr1491,,,
load_truck_hu7999,Load_Truck,2024-04-23T15:57:32,,,,cr1512,hu7999,tr5,
load_truck_hu8001,Load_Truck,2024-04-23T15:59:30,,,,cr1512,hu8001,tr5,
collect_hu8003,Collect_Goods,2024-04-23T17:01:54,,,,,hu8003,,
pick_cr1499,Pick_Up_Empty_Container,2024-04-23T22:52:05,,,,cr1499,,,
pick_cr1493,Pick_Up_Empty_Container,2024-04-24T02:54:03,,,,cr1493,,,
collect_hu8019,Collect_Goods,2024-04-24T05:11:03,,,,,hu8019,,
collect_hu8009,Collect_Goods,2024-04-24T05:13:15,,,,,hu8009,,
collect_hu8005,Collect_Goods,2024-04-24T05:19:52,,,,,hu8005,,
collect_hu8016,Collect_Goods,2024-04-24T05:24:50,,,,,hu8016,,
collect_hu8014,Collect_Goods,2024-04-24T05:31:28,,,,,hu8014,,
collect_hu8018,Collect_Goods,2024-04-24T05:32:47,,,,,hu8018,,
collect_hu8006,Collect_Goods,2024-04-24T05:40:49,,,,,hu8006,,
collect_hu8004,Collect_Goods,2024-04-24T05:56:15,,,,,hu8004,,
book_vehs_td441,Book_Vehicles,2024-04-24T06:04:45,,td441,vh100,,,,
load_truck_hu8006,Load_Truck,2024-04-24T06:20:34,,,,cr1491,hu8006,tr1,
load_truck_hu8005,Load_Truck,2024-04-24T06:23:46,,,,cr1491,hu8005,tr1,
load_truck_hu8003,Load_Truck,2024-04-24T06:30:07,,,,cr1491,hu8003,tr1,
load_truck_hu8009,Load_Truck,2024-04-24T06:32:14,,,,cr1499,hu8009,tr3,
load_truck_hu8018,Load_Truck,2024-04-24T06:33:26,,,,cr1493,hu8018,tr6,
load_truck_hu8014,Load_Truck,2024-04-24T06:38:33,,,,cr1499,hu8014,tr3,
load_truck_hu8019,Load_Truck,2024-04-24T06:38:38,,,,cr1493,hu8019,tr6,
load_truck_hu8008,Load_Truck,2024-04-24T06:38:49,,,,cr1491,hu8008,tr1,
load_truck_hu8016,Load_Truck,2024-04-24T06:47:11,,,,cr1493,hu8016,tr6,
book_vehs_td440,Book_Vehicles,2024-04-24T06:51:36,,td440,vh99,,,,
drive_term_cr1512,Drive_to_Terminal,2024-04-24T06:59:41,,,,cr1512,,tr5,
load_truck_hu8004,Load_Truck,2024-04-24T07:03:23,,,,cr1491,hu8004,tr1,
collect_hu8010,Collect_Goods,2024-04-24T07:03:23,,,,,hu8010,,
load_truck_hu8010,Load_Truck,2024-04-24T07:04:25,,,,cr1499,hu8010,tr3,
collect_hu8020,Collect_Goods,2024-04-24T07:04:25,,,,,hu8020,,
collect_hu8013,Collect_Goods,2024-04-24T07:08:02,,,,,hu8013,,
load_truck_hu8020,Load_Truck,2024-04-24T07:08:02,,,,cr1493,hu8020,tr6,
load_truck_hu8013,Load_Truck,2024-04-24T07:09:48,,,,cr1499,hu8013,tr3,
collect_hu8011,Collect_Goods,2024-04-24T07:09:48,,,,,hu8011,,
collect_hu8007,Collect_Goods,2024-04-24T07:11:34,,,,,hu8007,,
