id,type,time,quotation,purchase_order,material,purchase_requisition,goods_receipt,invoice_receipt,payment
event:22736,Create_Goods_Receipt,2024-03-28T04:47:00,,purchase_order:1238,,,goods_receipt:1496,,
event:22737,Create_Purchase_Order,2024-03-28T05:52:00,quotation:724,purchase_order:1242,,,,,
event:22738,Approve_Purchase_Requisition,2024-03-28T06:24:00,,,material:1813,purchase_requisition:726:pr_trigger_726,,,
event:22739,Create_Invoice_Receipt,2024-03-28T07:12:00,,,,,goods_receipt:1476,invoice_receipt:1495,
event:22740,Create_Invoice_Receipt,2024-03-28T07:49:00,,,,,goods_receipt:1477,invoice_receipt:1495,
event:22753,Perform_Two-Way_Match,2024-03-28T08:10:00,,,,,goods_receipt:1476,invoice_receipt:1495,
event:22752,Perform_Two-Way_Match,2024-03-28T08:10:00,,,,,goods_receipt:1492,invoice_receipt:1491,
event:22755,Perform_Two-Way_Match,2024-03-28T08:10:00,,,,,goods_receipt:1494,invoice_receipt:1491,
event:22751,Perform_Two-Way_Match,2024-03-28T08:10:00,,,,,goods_receipt:1493,invoice_receipt:1491,
event:22754,Perform_Two-Way_Match,2024-03-28T08:10:00,,,,,goods_receipt:1477,invoice_receipt:1495,
event:22758,Execute_Payment,2024-03-28T12:40:00,,"purchase_order:1233,purchase_order:1232,purchase_order:1234",,,"goods_receipt:1493,goods_receipt:1494,goods_receipt:1495,goods_receipt:1492",invoice_receipt:1491,payment:713
event:22759,Create_Invoice_Receipt,2024-03-28T13:37:00,,,,,goods_receipt:1491,invoice_receipt:1493,
event:22761,Perform_Two-Way_Match,2024-03-28T13:47:00,,,,,goods_receipt:1491,invoice_receipt:1493,
event:22763,Approve_Purchase_Order,2024-03-28T16:28:00,quotation:720,purchase_order:1239,,,,,
event:22764,Create_Request_for_Quotation,2024-03-28T20:46:00,quotation:725,,,purchase_requisition:729:pr_trigger_729,,,
event:22765,Create_Goods_Receipt,2024-03-28T21:43:00,,purchase_order:1234,,,goods_receipt:1492,,
event:22766,Approve_Purchase_Order,2024-03-29T01:17:00,quotation:716,purchase_order:1235,,,,,
event:22767,Create_Purchase_Order,2024-03-29T02:39:00,quotation:726,purchase_order:1243,,,,,
event:22776,Approve_Purchase_Requisition,2024-03-29T09:59:00,,,"material:1809,material:1810,material:1807,material:1808",purchase_requisition:723:pr_trigger_723,,,
event:22778,Create_Purchase_Order,2024-03-29T17:13:00,quotation:725,purchase_order:1244,,,,,
event:22779,Create_Goods_Receipt,2024-03-29T18:59:00,,purchase_order:1233,,,goods_receipt:1495,,
event:22780,Create_Request_for_Quotation,2024-03-29T19:06:00,quotation:718,,,purchase_requisition:716:pr_trigger_716,,,
event:22781,Create_Request_for_Quotation,2024-03-29T20:46:00,quotation:722,,,purchase_requisition:722:pr_trigger_722,,,
event:22782,Create_Goods_Receipt,2024-03-30T00:49:00,,purchase_order:1235,,,goods_receipt:1500,,
event:22783,Approve_Purchase_Order,2024-03-30T10:05:00,quotation:724,purchase_order:1242,,,,,
event:22784,Approve_Purchase_Order,2024-03-30T13:17:00,quotation:713,purchase_order:1229,,,,,
event:22785,Create_Invoice_Receipt,2024-03-30T13:21:00,,,,,goods_receipt:1496,invoice_receipt:1496,
event:22786,Create_Goods_Receipt,2024-03-30T14:46:00,,purchase_order:1236,,,goods_receipt:1497,,
event:22787,Create_Goods_Receipt,2024-03-30T18:16:00,,purchase_order:1235,,,goods_receipt:1501,,
event:22788,Create_Goods_Receipt,2024-03-30T19:01:00,,purchase_order:1235,,,goods_receipt:1503,,
event:22789,Approve_Purchase_Order,2024-03-31T06:11:00,quotation:721,purchase_order:1241,,,,,
event:22790,Create_Goods_Receipt,2024-03-31T15:43:00,,purchase_order:1234,,,goods_receipt:1493,,
event:22791,Create_Goods_Receipt,2024-03-31T18:32:00,,purchase_order:1239,,,goods_receipt:1498,,
event:22792,Create_Request_for_Quotation,2024-04-01T06:21:00,quotation:727,,,purchase_requisition:728:pr_trigger_728,,,
event:22813,Perform_Two-Way_Match,2024-04-01T07:10:00,,,,,goods_receipt:1496,invoice_receipt:1496,
event:22815,Create_Purchase_Order,2024-04-01T07:48:00,quotation:727,purchase_order:1248,,,,,
event:22817,Create_Purchase_Order,2024-04-01T09:28:00,quotation:718,purchase_order:1245,,,,,
event:22819,Approve_Purchase_Order,2024-04-01T11:54:00,quotation:725,purchase_order:1244,,,,,
event:22821,Approve_Purchase_Order,2024-04-01T12:49:00,quotation:726,purchase_order:1243,,,,,
event:22823,Create_Purchase_Order,2024-04-01T12:50:00,quotation:722,purchase_order:1246,,,,,
event:22825,Create_Purchase_Requisition,2024-04-01T13:41:00,,,"material:1823,material:1822,material:1824",purchase_requisition:730:pr_trigger_730,,,
event:22827,Create_Goods_Receipt,2024-04-01T15:38:00,,purchase_order:1230,,,goods_receipt:1507,,
event:22828,Create_Goods_Receipt,2024-04-01T16:34:00,,purchase_order:1240,,,goods_receipt:1509,,
event:22829,Create_Goods_Receipt,2024-04-01T19:30:00,,purchase_order:1242,,,goods_receipt:1504,,
event:22830,Create_Goods_Receipt,2024-04-01T21:31:00,,purchase_order:1240,,,goods_receipt:1508,,
event:22831,Approve_Purchase_Requisition,2024-04-01T23:29:00,,,"material:1823,material:1822,material:1824",purchase_requisition:730:pr_trigger_730,,,
event:22832,Create_Invoice_Receipt,2024-04-02T04:28:00,,,,,goods_receipt:1497,invoice_receipt:1497,
event:22836,Perform_Two-Way_Match,2024-04-02T07:10:00,,,,,goods_receipt:1497,invoice_receipt:1497,
event:22838,Create_Goods_Receipt,2024-04-02T07:56:00,,purchase_order:1227,,,goods_receipt:1491,,
event:22839,Create_Goods_Receipt,2024-04-02T09:27:00,,purchase_order:1230,,,goods_receipt:1505,,
event:22840,Create_Request_for_Quotation,2024-04-02T12:17:00,quotation:731,,,purchase_requisition:730:pr_trigger_730,,,
event:22842,Create_Goods_Receipt,2024-04-02T17:17:00,,purchase_order:1229,,,goods_receipt:1505,,
event:22843,Create_Purchase_Order,2024-04-02T19:37:00,quotation:727,purchase_order:1247,,,,,
event:22844,Create_Request_for_Quotation,2024-04-02T22:27:00,quotation:723,,,purchase_requisition:725:pr_trigger_725,,,
event:22845,Create_Purchase_Order,2024-04-02T23:03:00,quotation:731,purchase_order:1249,,,,,
event:22846,Create_Goods_Receipt,2024-04-02T23:29:00,,purchase_order:1239,,,goods_receipt:1499,,
event:22847,Create_Goods_Receipt,2024-04-03T01:29:00,,purchase_order:1229,,,goods_receipt:1506,,
event:22848,Create_Request_for_Quotation,2024-04-03T01:54:00,quotation:728,,,purchase_requisition:726:pr_trigger_726,,,
event:22859,Create_Invoice_Receipt,2024-04-03T07:12:00,,,,,goods_receipt:1499,invoice_receipt:1500,
event:22861,Perform_Two-Way_Match,2024-04-03T07:22:00,,,,,goods_receipt:1499,invoice_receipt:1500,
event:22862,Create_Goods_Receipt,2024-04-03T07:42:00,,purchase_order:1241,,,goods_receipt:1508,,
event:22865,Execute_Payment,2024-04-03T08:03:00,,purchase_order:1236,,,goods_receipt:1497,invoice_receipt:1497,payment:716
event:22866,Create_Purchase_Requisition,2024-04-03T12:02:00,,,material:1829,purchase_requisition:732:pr_trigger_732,,,
event:22868,Create_Goods_Receipt,2024-04-03T12:52:00,,purchase_order:1230,,,goods_receipt:1506,,
event:22869,Create_Invoice_Receipt,2024-04-03T15:10:00,,,,,goods_receipt:1507,invoice_receipt:1503,
event:22870,Create_Invoice_Receipt,2024-04-03T19:26:00,,,,,goods_receipt:1498,invoice_receipt:1500,
event:22871,Create_Invoice_Receipt,2024-04-03T20:34:00,,,,,goods_receipt:1505,invoice_receipt:1503,
event:22872,Approve_Purchase_Requisition,2024-04-03T21:34:00,,,material:1829,purchase_requisition:732:pr_trigger_732,,,
event:22873,Create_Request_for_Quotation,2024-04-03T21:48:00,quotation:729,,,purchase_requisition:723:pr_trigger_723,,,
event:22874,Approve_Purchase_Order,2024-04-03T22:43:00,quotation:731,purchase_order:1249,,,,,
event:22875,Create_Invoice_Receipt,2024-04-03T23:09:00,,,,,goods_receipt:1509,invoice_receipt:1505,
event:22876,Create_Purchase_Order,2024-04-04T01:33:00,quotation:728,purchase_order:1251,,,,,
event:22877,Create_Invoice_Receipt,2024-04-04T01:42:00,,,,,goods_receipt:1504,invoice_receipt:1498,
event:22878,Execute_Payment,2024-04-04T06:26:00,,"purchase_order:1228,purchase_order:1227",,,"goods_receipt:1490,goods_receipt:1491",invoice_receipt:1493,payment:714
event:22893,Perform_Two-Way_Match,2024-04-04T07:10:00,,,,,goods_receipt:1509,invoice_receipt:1505,
event:22894,Perform_Two-Way_Match,2024-04-04T07:10:00,,,,,goods_receipt:1504,invoice_receipt:1498,
event:22895,Perform_Two-Way_Match,2024-04-04T07:10:00,,,,,goods_receipt:1505,invoice_receipt:1503,
event:22892,Perform_Two-Way_Match,2024-04-04T07:10:00,,,,,goods_receipt:1498,invoice_receipt:1500,
event:22891,Perform_Two-Way_Match,2024-04-04T07:10:00,,,,,goods_receipt:1507,invoice_receipt:1503,
event:22898,Approve_Purchase_Order,2024-04-04T08:37:00,quotation:718,purchase_order:1245,,,,,
event:22904,Create_Goods_Receipt,2024-04-04T11:25:00,,purchase_order:1249,,,goods_receipt:1513,,
event:22905,Create_Invoice_Receipt,2024-04-04T11:32:00,,,,,goods_receipt:1508,invoice_receipt:1505,
event:22907,Perform_Two-Way_Match,2024-04-04T11:42:00,,,,,goods_receipt:1508,invoice_receipt:1505,
event:22910,Create_Request_for_Quotation,2024-04-04T13:09:00,quotation:730,,,purchase_requisition:731:pr_trigger_731,,,
event:22912,Create_Purchase_Requisition,2024-04-04T14:47:00,,,"material:1833,material:1835,material:1834",purchase_requisition:734:pr_trigger_734,,,
event:22914,Approve_Purchase_Order,2024-04-04T14:48:00,quotation:727,purchase_order:1247,,,,,
event:22915,Create_Goods_Receipt,2024-04-04T15:13:00,,purchase_order:1245,,,goods_receipt:1518,,
event:22916,Create_Purchase_Requisition,2024-04-04T16:07:00,,,"material:1832,material:1830,material:1831",purchase_requisition:733:pr_trigger_733,,,
event:22917,Create_Purchase_Order,2024-04-04T23:11:00,quotation:729,purchase_order:1252,,,,,
event:22920,Create_Goods_Receipt,2024-04-05T07:11:00,,purchase_order:1235,,,goods_receipt:1502,,
event:22925,Create_Goods_Receipt,2024-04-05T07:36:00,,purchase_order:1249,,,goods_receipt:1514,,
event:22926,Create_Purchase_Order,2024-04-05T09:56:00,quotation:730,purchase_order:1254,,,,,
event:22928,Create_Goods_Receipt,2024-04-05T13:55:00,,purchase_order:1249,,,goods_receipt:1512,,
event:22932,Create_Invoice_Receipt,2024-04-05T14:17:00,,,,,goods_receipt:1514,invoice_receipt:1512,
event:22934,Perform_Two-Way_Match,2024-04-05T14:27:00,,,,,goods_receipt:1514,invoice_receipt:1512,
event:22935,Create_Invoice_Receipt,2024-04-05T17:44:00,,,,,goods_receipt:1506,invoice_receipt:1503,
event:22936,Create_Purchase_Order,2024-04-05T18:10:00,quotation:723,purchase_order:1250,,,,,
event:22937,Approve_Purchase_Order,2024-04-05T18:28:00,quotation:722,purchase_order:1246,,,,,
event:22938,Create_Invoice_Receipt,2024-04-05T18:47:00,,,,,goods_receipt:1500,invoice_receipt:1509,
event:22939,Create_Invoice_Receipt,2024-04-05T19:22:00,,,,,goods_receipt:1513,invoice_receipt:1512,
event:22940,Create_Invoice_Receipt,2024-04-05T19:29:00,,,,,goods_receipt:1512,invoice_receipt:1512,
event:22941,Approve_Purchase_Order,2024-04-06T00:11:00,quotation:728,purchase_order:1251,,,,,
event:22942,Create_Purchase_Order,2024-04-06T05:14:00,quotation:729,purchase_order:1253,,,,,
event:22943,Create_Invoice_Receipt,2024-04-06T05:39:00,,,,,goods_receipt:1501,invoice_receipt:1509,
event:22944,Execute_Payment,2024-04-06T07:47:00,,purchase_order:1239,,,"goods_receipt:1498,goods_receipt:1499",invoice_receipt:1500,payment:717
event:22945,Approve_Purchase_Order,2024-04-06T10:15:00,quotation:730,purchase_order:1254,,,,,
event:22946,Execute_Payment,2024-04-06T10:43:00,,purchase_order:1238,,,goods_receipt:1496,invoice_receipt:1496,payment:715
event:22947,Create_Invoice_Receipt,2024-04-06T11:59:00,,,,,goods_receipt:1502,invoice_receipt:1509,
event:22948,Create_Goods_Receipt,2024-04-06T12:30:00,,purchase_order:1241,,,goods_receipt:1509,,
event:22949,Create_Goods_Receipt,2024-04-06T12:58:00,,purchase_order:1245,,,goods_receipt:1516,,
event:22950,Create_Goods_Receipt,2024-04-06T13:35:00,,purchase_order:1229,,,goods_receipt:1507,,
event:22951,Execute_Payment,2024-04-06T18:25:00,,"purchase_order:1240,purchase_order:1241",,,"goods_receipt:1508,goods_receipt:1509",invoice_receipt:1505,payment:719
event:22952,Create_Goods_Receipt,2024-04-07T05:02:00,,purchase_order:1244,,,goods_receipt:1510,,
event:22953,Approve_Purchase_Requisition,2024-04-07T06:31:00,,,"material:1832,material:1830,material:1831",purchase_requisition:733:pr_trigger_733,,,
event:22954,Create_Invoice_Receipt,2024-04-07T09:49:00,,,,,goods_receipt:1503,invoice_receipt:1509,
event:22955,Execute_Payment,2024-04-08T03:55:00,,purchase_order:1242,,,goods_receipt:1504,invoice_receipt:1498,payment:718
event:22979,Perform_Two-Way_Match,2024-04-08T07:10:00,,,,,goods_receipt:1506,invoice_receipt:1503,
event:22985,Perform_Two-Way_Match,2024-04-08T07:10:00,,,,,goods_receipt:1503,invoice_receipt:1509,
event:22982,Perform_Two-Way_Match,2024-04-08T07:10:00,,,,,goods_receipt:1512,invoice_receipt:1512,
event:22981,Perform_Two-Way_Match,2024-04-08T07:10:00,,,,,goods_receipt:1501,invoice_receipt:1509,
event:22980,Perform_Two-Way_Match,2024-04-08T07:10:00,,,,,goods_receipt:1513,invoice_receipt:1512,
event:22984,Perform_Two-Way_Match,2024-04-08T07:10:00,,,,,goods_receipt:1502,invoice_receipt:1509,
event:22983,Perform_Two-Way_Match,2024-04-08T07:10:00,,,,,goods_receipt:1500,invoice_receipt:1509,
event:22989,Create_Purchase_Requisition,2024-04-08T07:12:00,,,"material:1837,material:1839,material:1838,material:1836",purchase_requisition:735:pr_trigger_735,,,
event:22991,Delegate_Purchase_Requisition_Approval,2024-04-08T07:19:00,,,"material:1837,material:1839,material:1838,material:1836",purchase_requisition:735:pr_trigger_735,,,
event:22993,Create_Purchase_Requisition,2024-04-08T08:02:00,,,"material:1846,material:1845,material:1843,material:1844",purchase_requisition:737:pr_trigger_737,,,
event:22995,Create_Purchase_Requisition,2024-04-08T08:23:00,,,"material:1842,material:1840,material:1841",purchase_requisition:736:pr_trigger_736,,,
event:22997,Create_Purchase_Requisition,2024-04-08T11:04:00,,,"material:1852,material:1854,material:1853",purchase_requisition:740:pr_trigger_740,,,
event:22999,Execute_Payment,2024-04-08T15:44:00,,purchase_order:1235,,,"goods_receipt:1501,goods_receipt:1503,goods_receipt:1502,goods_receipt:1500",invoice_receipt:1509,payment:722
event:23000,Create_Purchase_Requisition,2024-04-08T21:05:00,,,material:1847,purchase_requisition:738:pr_trigger_738,,,
event:23001,Create_Purchase_Requisition,2024-04-08T21:29:00,,,"material:1850,material:1848,material:1849,material:1851",purchase_requisition:739:pr_trigger_739,,,
event:23002,Create_Goods_Receipt,2024-04-08T22:08:00,,purchase_order:1254,,,goods_receipt:1521,,
event:23003,Create_Goods_Receipt,2024-04-09T01:51:00,,purchase_order:1254,,,goods_receipt:1523,,
event:23004,Execute_Payment,2024-04-09T03:44:00,,"purchase_order:1230,purchase_order:1229",,,"goods_receipt:1506,goods_receipt:1507,goods_receipt:1505",invoice_receipt:1503,payment:720
event:23007,Create_Request_for_Quotation,2024-04-09T07:28:00,quotation:733,,,purchase_requisition:733:pr_trigger_733,,,
event:23010,Create_Goods_Receipt,2024-04-09T07:33:00,,purchase_order:1254,,,goods_receipt:1524,,
event:23011,Approve_Purchase_Requisition,2024-04-09T12:42:00,,,"material:1852,material:1854,material:1853",purchase_requisition:740:pr_trigger_740,,,
event:23013,Create_Goods_Receipt,2024-04-09T17:52:00,,purchase_order:1245,,,goods_receipt:1515,,
event:23014,Create_Purchase_Order,2024-04-09T19:48:00,quotation:733,purchase_order:1255,,,,,
event:23015,Create_Goods_Receipt,2024-04-09T19:59:00,,purchase_order:1243,,,goods_receipt:1511,,
event:23016,Create_Goods_Receipt,2024-04-09T20:10:00,,purchase_order:1246,,,goods_receipt:1519,,
event:23017,Approve_Purchase_Order,2024-04-09T20:38:00,quotation:727,purchase_order:1248,,,,,
event:23018,Create_Goods_Receipt,2024-04-10T00:28:00,,purchase_order:1254,,,goods_receipt:1522,,
event:23019,Approve_Purchase_Order,2024-04-10T01:07:00,quotation:729,purchase_order:1253,,,,,
event:23020,Execute_Payment,2024-04-10T02:12:00,,purchase_order:1196,,,"goods_receipt:1477,goods_receipt:1476",invoice_receipt:1495,payment:712
event:23021,Create_Request_for_Quotation,2024-04-10T05:22:00,quotation:735,,,purchase_requisition:740:pr_trigger_740,,,
event:23036,Create_Invoice_Receipt,2024-04-10T07:10:00,,,,,goods_receipt:1511,invoice_receipt:1514,
event:23038,Perform_Two-Way_Match,2024-04-10T07:20:00,,,,,goods_receipt:1511,invoice_receipt:1514,
event:23040,Create_Purchase_Requisition,2024-04-10T07:49:00,,,material:1857,purchase_requisition:742:pr_trigger_742,,,
event:23043,Approve_Purchase_Requisition,2024-04-10T11:52:00,,,"material:1842,material:1840,material:1841",purchase_requisition:736:pr_trigger_736,,,
event:23045,Create_Invoice_Receipt,2024-04-10T13:18:00,,,,,goods_receipt:1522,invoice_receipt:1519,
event:23047,Perform_Two-Way_Match,2024-04-10T13:28:00,,,,,goods_receipt:1522,invoice_receipt:1519,
event:23048,Create_Purchase_Order,2024-04-10T13:49:00,quotation:735,purchase_order:1257,,,,,
event:23050,Create_Invoice_Receipt,2024-04-10T16:16:00,,,,,goods_receipt:1510,invoice_receipt:1513,
event:23051,Create_Invoice_Receipt,2024-04-10T16:24:00,,,,,goods_receipt:1524,invoice_receipt:1519,
event:23052,Create_Request_for_Quotation,2024-04-10T17:35:00,quotation:734,,,purchase_requisition:735:pr_trigger_735,,,
event:23053,Approve_Purchase_Order,2024-04-10T18:33:00,quotation:735,purchase_order:1257,,,,,
event:23054,Create_Goods_Receipt,2024-04-10T19:44:00,,purchase_order:1247,,,goods_receipt:1525,,
event:23055,Create_Invoice_Receipt,2024-04-10T20:03:00,,,,,goods_receipt:1519,invoice_receipt:1515,
event:23067,Perform_Two-Way_Match,2024-04-11T07:10:00,,,,,goods_receipt:1519,invoice_receipt:1515,
event:23065,Perform_Two-Way_Match,2024-04-11T07:10:00,,,,,goods_receipt:1510,invoice_receipt:1513,
event:23066,Perform_Two-Way_Match,2024-04-11T07:10:00,,,,,goods_receipt:1524,invoice_receipt:1519,
event:23071,Create_Invoice_Receipt,2024-04-11T08:34:00,,,,,goods_receipt:1523,invoice_receipt:1519,
event:23073,Perform_Two-Way_Match,2024-04-11T08:44:00,,,,,goods_receipt:1523,invoice_receipt:1519,
event:23074,Create_Purchase_Requisition,2024-04-11T12:14:00,,,material:1861,purchase_requisition:745:pr_trigger_745,,,
event:23076,Create_Purchase_Order,2024-04-11T13:16:00,quotation:734,purchase_order:1260,,,,,
event:23078,Create_Invoice_Receipt,2024-04-11T13:26:00,,,,,goods_receipt:1521,invoice_receipt:1519,
event:23080,Perform_Two-Way_Match,2024-04-11T13:36:00,,,,,goods_receipt:1521,invoice_receipt:1519,
event:23082,Approve_Purchase_Requisition,2024-04-11T14:34:00,,,"material:1833,material:1835,material:1834",purchase_requisition:734:pr_trigger_734,,,
event:23084,Create_Purchase_Order,2024-04-11T15:20:00,quotation:734,purchase_order:1259,,,,,
event:23085,Approve_Purchase_Requisition,2024-04-11T18:10:00,,,material:1861,purchase_requisition:745:pr_trigger_745,,,
event:23086,Create_Request_for_Quotation,2024-04-11T18:12:00,quotation:732,,,purchase_requisition:732:pr_trigger_732,,,
event:23087,Execute_Payment,2024-04-11T18:24:00,,purchase_order:1254,,,"goods_receipt:1524,goods_receipt:1522,goods_receipt:1523,goods_receipt:1521",invoice_receipt:1519,payment:726
event:23088,Create_Purchase_Order,2024-04-11T18:33:00,quotation:733,purchase_order:1256,,,,,
event:23089,Create_Goods_Receipt,2024-04-12T03:09:00,,purchase_order:1257,,,goods_receipt:1528,,
event:23090,Create_Goods_Receipt,2024-04-12T03:16:00,,purchase_order:1257,,,goods_receipt:1527,,
event:23091,Create_Request_for_Quotation,2024-04-12T06:39:00,quotation:738,,,purchase_requisition:736:pr_trigger_736,,,
event:23102,Create_Purchase_Requisition,2024-04-12T08:14:00,,,"material:1869,material:1866,material:1868,material:1867",purchase_requisition:747:pr_trigger_747,,,
event:23105,Create_Invoice_Receipt,2024-04-12T11:26:00,,,,,goods_receipt:1527,invoice_receipt:1521,
event:23107,Perform_Two-Way_Match,2024-04-12T11:36:00,,,,,goods_receipt:1527,invoice_receipt:1521,
event:23108,Create_Purchase_Order,2024-04-12T11:47:00,quotation:734,purchase_order:1258,,,,,
event:23111,Create_Purchase_Order,2024-04-12T13:16:00,quotation:732,purchase_order:1261,,,,,
event:23113,Create_Purchase_Order,2024-04-12T16:33:00,quotation:738,purchase_order:1262,,,,,
event:23114,Approve_Purchase_Order,2024-04-12T17:00:00,quotation:734,purchase_order:1259,,,,,
event:23115,Create_Purchase_Requisition,2024-04-12T17:57:00,,,material:1870,purchase_requisition:748:pr_trigger_748,,,
event:23116,Approve_Purchase_Order,2024-04-12T18:29:00,quotation:729,purchase_order:1252,,,,,
event:23117,Create_Purchase_Requisition,2024-04-12T22:31:00,,,material:1871,purchase_requisition:749:pr_trigger_749,,,
event:23118,Approve_Purchase_Requisition,2024-04-13T02:20:00,,,"material:1869,material:1866,material:1868,material:1867",purchase_requisition:747:pr_trigger_747,,,
event:23119,Create_Purchase_Requisition,2024-04-13T03:44:00,,,"material:1863,material:1862,material:1865,material:1864",purchase_requisition:746:pr_trigger_746,,,
event:23120,Approve_Purchase_Order,2024-04-13T06:36:00,quotation:723,purchase_order:1250,,,,,
event:23121,Approve_Purchase_Requisition,2024-04-13T07:42:00,,,"material:1850,material:1848,material:1849,material:1851",purchase_requisition:739:pr_trigger_739,,,
event:23122,Create_Goods_Receipt,2024-04-13T10:33:00,,purchase_order:1251,,,goods_receipt:1520,,
event:23123,Execute_Payment,2024-04-13T10:50:00,,purchase_order:1244,,,goods_receipt:1510,invoice_receipt:1513,payment:724
event:23124,Approve_Purchase_Order,2024-04-13T14:58:00,quotation:734,purchase_order:1260,,,,,
event:23125,Approve_Purchase_Order,2024-04-13T23:45:00,quotation:732,purchase_order:1261,,,,,
event:23126,Create_Goods_Receipt,2024-04-14T03:25:00,,purchase_order:1245,,,goods_receipt:1517,,
event:23127,Approve_Purchase_Requisition,2024-04-14T07:24:00,,,material:1847,purchase_requisition:738:pr_trigger_738,,,
event:23128,Approve_Purchase_Order,2024-04-15T00:22:00,quotation:733,purchase_order:1256,,,,,
event:23129,Create_Request_for_Quotation,2024-04-15T03:12:00,quotation:741,,,purchase_requisition:745:pr_trigger_745,,,
event:23151,Create_Purchase_Requisition,2024-04-15T08:36:00,,,material:1873,purchase_requisition:751:pr_trigger_751,,,
event:23153,Create_Purchase_Requisition,2024-04-15T09:05:00,,,material:1872,purchase_requisition:750:pr_trigger_750,,,
event:23155,Approve_Purchase_Requisition,2024-04-15T16:46:00,,,"material:1846,material:1845,material:1843,material:1844",purchase_requisition:737:pr_trigger_737,,,
event:23156,Create_Invoice_Receipt,2024-04-15T17:18:00,,,,,goods_receipt:1528,invoice_receipt:1521,
event:23157,Create_Invoice_Receipt,2024-04-15T17:55:00,,,,,goods_receipt:1516,invoice_receipt:1526,
event:23158,Create_Request_for_Quotation,2024-04-15T18:54:00,quotation:743,,,purchase_requisition:739:pr_trigger_739,,,
event:23159,Create_Goods_Receipt,2024-04-15T18:54:00,,purchase_order:1252,,,goods_receipt:1530,,
event:23160,Create_Purchase_Order,2024-04-15T21:22:00,quotation:741,purchase_order:1263,,,,,
event:23161,Create_Goods_Receipt,2024-04-15T22:25:00,,purchase_order:1252,,,goods_receipt:1529,,
event:23162,Create_Request_for_Quotation,2024-04-16T00:35:00,quotation:737,,,purchase_requisition:743:pr_trigger_743,,,
event:23163,Execute_Payment,2024-04-16T01:42:00,,purchase_order:1243,,,goods_receipt:1511,invoice_receipt:1514,payment:723
event:23164,Create_Goods_Receipt,2024-04-16T02:44:00,,purchase_order:1248,,,goods_receipt:1525,,
event:23165,Create_Invoice_Receipt,2024-04-16T05:03:00,,,,,goods_receipt:1518,invoice_receipt:1526,
event:23176,Create_Purchase_Order,2024-04-16T07:08:00,quotation:737,purchase_order:1267,,,,,
event:23178,Perform_Two-Way_Match,2024-04-16T07:10:00,,,,,goods_receipt:1528,invoice_receipt:1521,
event:23180,Perform_Two-Way_Match,2024-04-16T07:10:00,,,,,goods_receipt:1518,invoice_receipt:1526,
event:23179,Perform_Two-Way_Match,2024-04-16T07:10:00,,,,,goods_receipt:1516,invoice_receipt:1526,
event:23182,Create_Purchase_Requisition,2024-04-16T07:39:00,,,"material:1877,material:1874,material:1876,material:1875",purchase_requisition:752:pr_trigger_752,,,
event:23184,Create_Goods_Receipt,2024-04-16T08:23:00,,purchase_order:1261,,,goods_receipt:1532,,
event:23186,Execute_Payment,2024-04-16T11:49:00,,purchase_order:1257,,,"goods_receipt:1527,goods_receipt:1528",invoice_receipt:1521,payment:727
event:23188,Create_Goods_Receipt,2024-04-16T11:53:00,,purchase_order:1253,,,goods_receipt:1529,,
event:23191,Execute_Payment,2024-04-16T12:17:00,,purchase_order:1257,,,"goods_receipt:1527,goods_receipt:1528",invoice_receipt:1521,payment:727
event:23192,Approve_Purchase_Order,2024-04-16T12:50:00,quotation:738,purchase_order:1262,,,,,
event:23196,Create_Invoice_Receipt,2024-04-16T13:10:00,,,,,goods_receipt:1530,invoice_receipt:1529,
event:23198,Perform_Two-Way_Match,2024-04-16T13:20:00,,,,,goods_receipt:1530,invoice_receipt:1529,
event:23199,Create_Request_for_Quotation,2024-04-16T14:03:00,quotation:740,,,purchase_requisition:734:pr_trigger_734,,,
event:23201,Approve_Purchase_Order,2024-04-16T14:40:00,quotation:733,purchase_order:1255,,,,,
event:23208,Create_Purchase_Order,2024-04-16T15:13:00,quotation:743,purchase_order:1266,,,,,
event:23209,Execute_Payment,2024-04-16T15:52:00,,purchase_order:1249,,,"goods_receipt:1514,goods_receipt:1513,goods_receipt:1512",invoice_receipt:1512,payment:721
event:23210,Create_Request_for_Quotation,2024-04-16T16:06:00,quotation:745,,,purchase_requisition:737:pr_trigger_737,,,
event:23211,Create_Purchase_Order,2024-04-16T21:36:00,quotation:743,purchase_order:1264,,,,,
event:23212,Approve_Purchase_Requisition,2024-04-16T22:36:00,,,"material:1877,material:1874,material:1876,material:1875",purchase_requisition:752:pr_trigger_752,,,
event:23213,Create_Goods_Receipt,2024-04-17T01:02:00,,purchase_order:1255,,,goods_receipt:1538,,
event:23214,Create_Purchase_Order,2024-04-17T03:05:00,quotation:740,purchase_order:1268,,,,,
event:23215,Create_Invoice_Receipt,2024-04-17T03:54:00,,,,,goods_receipt:1532,invoice_receipt:1527,
event:23216,Approve_Purchase_Order,2024-04-17T04:17:00,quotation:741,purchase_order:1263,,,,,
event:23226,Perform_Two-Way_Match,2024-04-17T07:10:00,,,,,goods_receipt:1532,invoice_receipt:1527,
event:23228,Create_Invoice_Receipt,2024-04-17T09:25:00,,,,,goods_receipt:1529,invoice_receipt:1529,
event:23230,Perform_Two-Way_Match,2024-04-17T09:35:00,,,,,goods_receipt:1529,invoice_receipt:1529,
