id,Net_Price_EKPO_NETPR,Quantity_EKPO_MENGE,Delivery_Date_EKPO_BEDAT,Plant_EKPO_WERKS,Material_EKPO_MATNR,Storage_Location_EKPO_LGORT
material:2149,1200,51,2023-10-18T09:30:29.961038,5000,VALVE,0001
material:1378,1250,39,2023-10-14T09:30:21.402499,2000,BRAKE_LEVER,0003
material:1174,1350,75,2023-10-29T09:30:19.355160,5000,BOTTOM_BRACKET,0002
material:1806,200,56,2023-11-01T09:30:25.791756,3000,BIKE_WHEEL,0001
material:2266,650,66,2023-10-05T09:30:31.292299,3000,BOTTLE_CAGE,0001
material:1556,150,79,2023-10-26T09:30:22.859844,3000,BIKE_SEAT,0003
material:1135,1500,34,2023-10-09T09:30:19.062131,2000,CABLE,0005
material:220,1400,78,2023-10-23T09:30:11.617674,1000,DERAILLEUR,0003
material:2062,350,59,2023-10-15T09:30:28.846111,2000,PANTS_S,0002
material:790,150,53,2023-10-27T09:30:16.072925,3000,BIKE_BRAKE,0003
material:735,300,73,2023-10-28T09:30:15.633414,1000,BIKE_PEDAL,0004
material:1350,950,12,2023-10-06T09:30:21.069540,4000,HUB_BEARING,0001
material:1578,750,33,2023-10-08T09:30:23.157418,2000,LIGHT_REAR,0002
material:265,100,39,2023-10-21T09:30:12.036537,5000,BIKE_FRAME,0002
material:1245,150,50,2023-10-25T09:30:19.902184,3000,BIKE_SEAT,0005
material:2012,1250,77,2023-10-13T09:30:27.848438,3000,BRAKE_LEVER,0002
material:1334,1050,87,2023-10-10T09:30:20.785028,1000,NIPPLE,0003
material:83,800,79,2023-10-27T09:30:10.690935,5000,LIGHT_FRONT,0004
material:2064,500,7,2023-10-24T09:30:28.846125,5000,HELMET_L,0002
material:1584,600,84,2023-10-10T09:30:23.201653,1000,JACKET_L,0001
material:1528,950,23,2023-11-01T09:30:22.644432,2000,RIM_TAPE,0001
material:415,350,29,2023-10-07T09:30:13.079326,2000,GLOVES_L,0003
material:679,350,85,2023-10-09T09:30:15.329017,3000,GLOVES_L,0002
material:1173,150,82,2023-10-30T09:30:19.336163,4000,BIKE_BRAKE,0005
material:599,300,52,2023-10-04T09:30:14.768202,3000,BIKE_PEDAL,0005
material:1056,150,31,2023-10-13T09:30:18.424405,4000,BIKE_SEAT,0003
material:909,1500,80,2023-10-17T09:30:17.011976,5000,CABLE,0001
material:428,900,14,2023-10-17T09:30:13.130764,5000,BIKE_BELL,0003
material:1920,950,80,2023-10-12T09:30:26.936250,4000,HUB_BEARING,0003
material:892,1500,44,2023-10-13T09:30:16.853931,5000,CABLE,0003
material:921,500,32,2023-11-01T09:30:17.278788,5000,HELMET_L,0001
material:443,950,89,2023-11-01T09:30:13.254215,2000,HUB_BEARING,0003
material:1577,800,99,2023-10-09T09:30:23.156125,1000,WATER_BOTTLE,0005
material:1297,650,27,2023-10-18T09:30:20.328231,3000,BOTTLE_CAGE,0003
material:1383,750,24,2023-10-05T09:30:21.482608,1000,LIGHT_REAR,0003
material:1966,1500,15,2023-10-16T09:30:27.363745,5000,CABLE,0003
material:399,1400,41,2023-10-23T09:30:12.996679,3000,CRANKSET,0004
material:1798,200,79,2023-10-23T09:30:25.742123,4000,BIKE_CHAIN,0003
material:1103,600,74,2023-10-10T09:30:18.866816,1000,GLOVES_M,0001
material:1152,800,4,2023-10-05T09:30:19.181380,4000,WATER_BOTTLE,0002
material:1729,1300,9,2023-10-21T09:30:24.896598,3000,CHAINRING,0004
material:1619,750,10,2023-10-11T09:30:23.780013,2000,PEDAL_STRAP,0004
material:1000,1500,7,2023-10-30T09:30:17.923051,1000,CABLE,0003
material:1388,1050,92,2023-10-11T09:30:21.532214,1000,NIPPLE,0003
material:1531,400,18,2023-10-12T09:30:22.650984,3000,HELMET_S,0003
material:2196,750,23,2023-10-10T09:30:30.562530,3000,PEDAL_STRAP,0005
material:360,1050,97,2023-10-23T09:30:12.721893,4000,TUBE_28,0001
material:1124,300,49,2023-10-27T09:30:19.006346,1000,BIKE_PEDAL,0001
material:1535,1250,100,2023-10-27T09:30:22.654548,2000,CHAIN,0002
material:920,1400,2,2023-10-09T09:30:17.259284,4000,DERAILLEUR,0005
material:830,350,51,2023-10-31T09:30:16.219093,3000,HELMET_M,0002
material:2162,1250,27,2023-10-18T09:30:30.283546,3000,CASSETTE,0005
material:1028,800,3,2023-10-07T09:30:18.146780,2000,WATER_BOTTLE,0004
material:1579,900,91,2023-10-20T09:30:23.157426,2000,BIKE_BELL,0003
material:647,1200,67,2023-10-30T09:30:15.064481,2000,VALVE,0005
material:2080,650,34,2023-10-22T09:30:28.928154,2000,LOCK,0005
material:1591,1500,44,2023-10-08T09:30:23.283690,3000,CABLE,0002
material:1889,1100,74,2023-10-14T09:30:26.619655,5000,TUBE_26,0002
material:555,1100,31,2023-10-31T09:30:14.286425,3000,TUBE_26,0003
material:709,1250,26,2023-10-10T09:30:15.548933,4000,CHAIN,0002
material:713,200,28,2023-10-28T09:30:15.549853,4000,BIKE_SPOKE,0004
material:1783,650,28,2023-10-12T09:30:25.486641,1000,LOCK,0003
material:640,750,63,2023-10-27T09:30:15.035420,4000,LIGHT_REAR,0003
material:1151,350,49,2023-10-11T09:30:19.175841,3000,PANTS_S,0001
material:1366,950,19,2023-10-21T09:30:21.278464,3000,TIRE_28,0003
material:836,1250,16,2023-10-14T09:30:16.259698,3000,CASSETTE,0005
material:900,1350,90,2023-10-27T09:30:16.863657,4000,BOTTOM_BRACKET,0003
material:610,350,16,2023-10-23T09:30:14.844474,1000,GLOVES_L,0001
material:580,350,48,2023-10-16T09:30:14.641998,4000,PANTS_S,0005
material:1527,1100,80,2023-10-22T09:30:22.644418,2000,TUBE_26,0004
material:1708,1350,31,2023-10-05T09:30:24.724940,1000,SHIFT_LEVER,0005
material:338,950,30,2023-10-13T09:30:12.555786,1000,TIRE_28,0005
material:609,1400,33,2023-10-15T09:30:14.839582,2000,CRANKSET,0002
material:666,750,42,2023-10-04T09:30:15.199896,5000,LIGHT_REAR,0004
material:1251,1250,84,2023-10-06T09:30:19.954358,4000,CASSETTE,0001
material:756,650,54,2023-10-24T09:30:15.709206,1000,LOCK,0005
material:955,1250,5,2023-10-19T09:30:17.540454,5000,CASSETTE,0005
material:1667,750,59,2023-10-14T09:30:24.259799,1000,LIGHT_REAR,0005
material:1741,400,17,2023-10-15T09:30:24.965013,3000,HELMET_S,0004
material:291,200,95,2023-10-19T09:30:12.145534,4000,BIKE_SPOKE,0004
material:2278,650,57,2023-10-25T09:30:31.481858,4000,BOTTLE_CAGE,0005
material:51,1250,23,2023-10-06T09:30:10.490034,5000,CASSETTE,0004
material:1542,1500,48,2023-10-23T09:30:22.754609,1000,CABLE,0004
material:648,1050,39,2023-10-20T09:30:15.064490,1000,TUBE_28,0001
material:1282,1100,53,2023-10-31T09:30:20.271271,4000,TUBE_26,0004
material:3,900,7,2023-10-25T09:30:10.235478,2000,BIKE_BELL,0005
material:1172,200,76,2023-10-31T09:30:19.336150,5000,BIKE_SPOKE,0003
material:1331,1100,22,2023-10-18T09:30:20.784850,3000,TUBE_26,0004
material:2194,500,18,2023-10-25T09:30:30.561363,1000,JACKET_S,0002
material:1734,200,98,2023-10-03T09:30:24.931744,3000,BIKE_SPOKE,0002
material:1912,800,5,2023-10-03T09:30:26.871021,1000,LIGHT_FRONT,0001
material:655,1350,93,2023-10-07T09:30:15.148259,2000,BOTTOM_BRACKET,0004
material:334,500,13,2023-10-15T09:30:12.553890,1000,JACKET_S,0004
material:1627,1100,60,2023-10-24T09:30:23.963115,4000,SPOKE,0003
material:1520,750,55,2023-10-21T09:30:22.537555,4000,PEDAL_STRAP,0004
material:108,250,57,2023-10-14T09:30:10.962897,5000,BIKE_HANDLE,0002
material:250,950,25,2023-10-07T09:30:11.907716,3000,TIRE_28,0001
material:1558,200,45,2023-10-06T09:30:22.910717,5000,BIKE_WHEEL,0004
material:1351,950,14,2023-10-09T09:30:21.069555,5000,TIRE_28,0002
material:1983,200,21,2023-10-12T09:30:27.649220,5000,BIKE_CHAIN,0003
material:2276,350,21,2023-10-15T09:30:31.475309,4000,GLOVES_L,0003
material:2005,100,38,2023-10-04T09:30:27.847018,5000,BIKE_FRAME,0001
material:236,500,67,2023-10-20T09:30:11.675355,2000,HELMET_L,0004
material:74,1050,39,2023-10-10T09:30:10.649274,3000,NIPPLE,0004
material:1523,350,55,2023-10-09T09:30:22.589499,3000,PANTS_S,0004
material:434,1400,14,2023-10-09T09:30:13.134501,4000,DERAILLEUR,0003
material:388,200,71,2023-10-07T09:30:12.959549,2000,BIKE_WHEEL,0002
material:530,800,20,2023-10-26T09:30:13.995949,4000,LIGHT_FRONT,0004
material:2053,450,13,2023-10-27T09:30:28.816378,4000,GLOVES_S,0001
material:1866,750,29,2023-10-20T09:30:26.361602,2000,PEDAL_STRAP,0004
material:2260,250,42,2023-10-10T09:30:31.186825,4000,BIKE_HANDLE,0005
material:2232,800,63,2023-10-09T09:30:30.928700,1000,WATER_BOTTLE,0003
material:1426,1400,65,2023-10-12T09:30:21.827263,1000,CRANKSET,0003
material:391,800,84,2023-10-12T09:30:12.972645,5000,WATER_BOTTLE,0004
material:2017,500,61,2023-10-14T09:30:27.914243,5000,HELMET_L,0003
material:1291,1300,52,2023-10-25T09:30:20.320084,3000,CHAINRING,0004
material:53,450,48,2023-10-16T09:30:10.495780,2000,GLOVES_S,0002
material:2182,200,75,2023-10-16T09:30:30.478263,3000,BIKE_SPOKE,0004
material:973,1050,53,2023-10-13T09:30:17.740518,1000,NIPPLE,0004
material:1100,900,97,2023-11-01T09:30:18.826025,1000,MIRROR,0001
material:1299,300,50,2023-10-15T09:30:20.372984,2000,BIKE_PEDAL,0005
material:1065,450,15,2023-10-17T09:30:18.540817,4000,GLOVES_S,0003
material:1660,150,49,2023-10-13T09:30:24.224699,4000,BIKE_SEAT,0002
material:2134,650,58,2023-10-28T09:30:29.899454,4000,SPEEDOMETER,0001
material:520,1500,17,2023-10-18T09:30:13.973494,2000,PEDAL,0004
material:759,1200,64,2023-10-17T09:30:15.715256,3000,VALVE,0002
material:1683,1400,44,2023-10-12T09:30:24.378580,5000,CRANKSET,0004
material:1356,650,7,2023-10-29T09:30:21.220628,2000,SPEEDOMETER,0005
material:2238,1250,33,2023-10-12T09:30:31.035250,5000,BRAKE_LEVER,0005
material:2137,900,81,2023-10-07T09:30:29.899480,5000,MIRROR,0004
material:1209,750,86,2023-10-25T09:30:19.736792,1000,LIGHT_REAR,0001
material:1480,1350,12,2023-10-26T09:30:22.208793,4000,BOTTOM_BRACKET,0003
material:1473,950,10,2023-10-22T09:30:22.159832,5000,RIM_TAPE,0005
material:2270,600,62,2023-10-22T09:30:31.458412,1000,GLOVES_M,0001
material:1013,350,14,2023-10-16T09:30:17.997440,3000,GLOVES_L,0003
material:25,200,76,2023-10-30T09:30:10.280127,5000,BIKE_WHEEL,0005
material:881,150,49,2023-10-16T09:30:16.792821,4000,BIKE_SEAT,0003
material:2229,900,34,2023-10-08T09:30:30.920802,3000,BIKE_BELL,0002
material:35,1100,99,2023-10-05T09:30:10.305459,4000,TUBE_26,0001
material:1176,200,16,2023-10-06T09:30:19.366009,2000,BIKE_SPOKE,0001
material:253,1100,16,2023-10-18T09:30:11.907741,2000,TUBE_26,0003
material:911,600,2,2023-10-07T09:30:17.049645,2000,GLOVES_M,0002
material:1361,1200,24,2023-10-29T09:30:21.222262,5000,VALVE,0001
material:1387,150,23,2023-11-01T09:30:21.492995,3000,BIKE_SEAT,0004
material:942,1250,23,2023-10-09T09:30:17.502883,5000,CASSETTE,0004
material:2028,1050,73,2023-10-10T09:30:28.114742,1000,NIPPLE,0004
material:307,450,92,2023-10-24T09:30:12.422065,1000,JACKET_M,0003
material:1120,250,87,2023-10-29T09:30:18.944522,2000,BIKE_RIM,0001
material:1835,1050,55,2023-10-27T09:30:26.180183,3000,TUBE_28,0005
material:795,300,99,2023-10-12T09:30:16.073517,5000,BIKE_PEDAL,0005
material:818,1100,70,2023-10-30T09:30:16.153343,2000,TUBE_26,0003
material:1932,950,26,2023-10-24T09:30:26.999017,2000,RIM_TAPE,0002
material:1852,600,77,2023-10-23T09:30:26.240885,1000,JACKET_L,0005
material:2285,750,46,2023-10-30T09:30:31.562219,2000,PEDAL_STRAP,0002
material:2140,1250,25,2023-10-26T09:30:29.929504,4000,CASSETTE,0003
material:410,800,78,2023-10-29T09:30:13.047788,1000,LIGHT_FRONT,0001
material:2256,650,14,2023-10-15T09:30:31.145075,5000,LOCK,0004
material:1223,800,70,2023-10-26T09:30:19.779283,3000,LIGHT_FRONT,0005
material:948,1050,39,2023-10-27T09:30:17.529380,4000,NIPPLE,0003
material:639,1250,6,2023-10-20T09:30:15.033272,2000,BRAKE_LEVER,0003
material:2216,1050,25,2023-10-13T09:30:30.767760,2000,NIPPLE,0005
material:660,1250,54,2023-10-29T09:30:15.186645,5000,CASSETTE,0005
material:2020,900,28,2023-10-03T09:30:27.930847,1000,BIKE_BELL,0004
material:382,300,79,2023-10-17T09:30:12.909080,2000,BIKE_FORK,0001
material:1320,1000,51,2023-10-03T09:30:20.556773,5000,TIRE_26,0005
material:397,1350,58,2023-10-18T09:30:12.994651,5000,BOTTOM_BRACKET,0002
material:755,150,65,2023-10-21T09:30:15.681886,4000,BIKE_BRAKE,0001
material:1609,1000,23,2023-10-09T09:30:23.547735,4000,TIRE_26,0001
material:1418,1200,33,2023-10-11T09:30:21.791906,5000,VALVE,0001
material:620,200,6,2023-10-08T09:30:14.928602,1000,BIKE_SPOKE,0001
material:1260,900,80,2023-10-31T09:30:20.054597,5000,MIRROR,0004
material:1788,450,52,2023-10-04T09:30:25.625591,5000,JACKET_M,0005
material:859,1050,10,2023-10-18T09:30:16.671900,1000,TUBE_28,0001
material:525,500,58,2023-10-26T09:30:13.974651,1000,HELMET_L,0002
material:1604,800,86,2023-10-05T09:30:23.484275,3000,WATER_BOTTLE,0001
material:918,350,66,2023-10-03T09:30:17.254911,5000,GLOVES_L,0002
material:935,1400,71,2023-10-04T09:30:17.488424,4000,DERAILLEUR,0004
material:628,1100,83,2023-10-08T09:30:14.976391,3000,TUBE_26,0004
material:2002,1250,55,2023-10-12T09:30:27.821776,4000,CHAIN,0003
material:633,500,44,2023-10-25T09:30:15.029369,3000,JACKET_S,0003
material:689,450,2,2023-10-28T09:30:15.449961,4000,GLOVES_S,0001
material:1338,300,81,2023-10-06T09:30:20.969067,5000,BIKE_FORK,0002
material:1952,900,4,2023-10-24T09:30:27.271772,1000,MIRROR,0005
material:1826,900,94,2023-10-17T09:30:26.073973,5000,MIRROR,0001
material:1836,150,67,2023-10-26T09:30:26.219132,1000,BIKE_BRAKE,0004
material:469,650,57,2023-10-09T09:30:13.595732,2000,BOTTLE_CAGE,0002
material:1453,600,87,2023-10-20T09:30:22.016586,2000,GLOVES_M,0003
material:616,1050,72,2023-10-21T09:30:14.864272,4000,NIPPLE,0005
material:350,1300,15,2023-10-25T09:30:12.595811,3000,CHAINRING,0003
material:366,1250,21,2023-10-26T09:30:12.834372,3000,CASSETTE,0004
material:597,350,18,2023-10-28T09:30:14.744086,2000,HELMET_M,0005
material:1592,1400,23,2023-10-30T09:30:23.283702,4000,CRANKSET,0001
material:1626,1000,16,2023-10-31T09:30:23.963110,3000,TIRE_26,0001
material:1261,750,73,2023-10-17T09:30:20.054608,1000,PEDAL_STRAP,0001
material:442,350,51,2023-10-19T09:30:13.191603,1000,GLOVES_L,0003
material:1649,150,48,2023-10-30T09:30:24.147791,3000,BIKE_BRAKE,0004
material:77,1000,66,2023-10-29T09:30:10.652507,2000,TIRE_26,0003
material:223,500,69,2023-10-06T09:30:11.618983,4000,JACKET_S,0005
material:1564,1350,67,2023-10-26T09:30:23.058633,4000,SHIFT_LEVER,0001
material:1843,1200,60,2023-10-10T09:30:26.221987,3000,VALVE,0004
material:438,200,84,2023-10-12T09:30:13.135746,5000,BIKE_CHAIN,0003
material:923,500,97,2023-10-25T09:30:17.284942,4000,JACKET_S,0005
material:979,800,27,2023-10-19T09:30:17.804449,5000,WATER_BOTTLE,0001
material:94,500,69,2023-10-19T09:30:10.837508,1000,JACKET_S,0005
material:2244,1100,21,2023-10-27T09:30:31.086318,3000,TUBE_26,0001
material:2217,350,18,2023-10-24T09:30:30.777102,5000,GLOVES_L,0002
material:2200,900,54,2023-10-24T09:30:30.627529,4000,BIKE_BELL,0003
material:192,1500,23,2023-10-24T09:30:11.530238,4000,CABLE,0003
material:1080,950,16,2023-10-10T09:30:18.600566,4000,HUB_BEARING,0002
material:984,1350,12,2023-10-08T09:30:17.837386,2000,SHIFT_LEVER,0005
material:2220,350,90,2023-10-07T09:30:30.778395,3000,GLOVES_L,0005
material:566,250,10,2023-10-18T09:30:14.425512,1000,BIKE_RIM,0003
material:1896,250,17,2023-10-14T09:30:26.678941,5000,BIKE_HANDLE,0003
material:1256,400,14,2023-11-01T09:30:19.972920,3000,HELMET_S,0001
material:1929,650,64,2023-11-01T09:30:26.997760,2000,BOTTLE_CAGE,0004
material:1693,150,31,2023-10-25T09:30:24.461075,2000,BIKE_SEAT,0005
material:1130,1100,1,2023-10-05T09:30:19.052247,4000,SPOKE,0002
material:1838,250,41,2023-10-06T09:30:26.219151,2000,BIKE_RIM,0005
material:137,1200,78,2023-10-17T09:30:11.087031,2000,WHEEL_HUB,0003
material:1828,800,56,2023-10-28T09:30:26.073982,1000,LIGHT_FRONT,0001
material:2044,950,2,2023-10-16T09:30:28.522436,1000,TIRE_28,0002
material:1465,300,11,2023-11-01T09:30:22.094312,4000,BIKE_FORK,0005
material:1379,450,11,2023-10-18T09:30:21.476930,2000,GLOVES_S,0005
material:1832,1300,77,2023-10-20T09:30:26.170661,5000,CHAINRING,0004
material:1148,350,7,2023-10-06T09:30:19.128465,4000,GLOVES_L,0004
material:778,350,47,2023-10-22T09:30:15.965047,5000,HELMET_M,0002
material:1053,1400,95,2023-10-14T09:30:18.406918,3000,DERAILLEUR,0004
material:1391,900,16,2023-10-06T09:30:21.548310,4000,BIKE_BELL,0002
material:1023,800,84,2023-10-07T09:30:18.101218,2000,WATER_BOTTLE,0005
material:1551,1300,25,2023-10-07T09:30:22.848293,3000,CHAINRING,0003
material:403,250,56,2023-10-20T09:30:13.007734,2000,BIKE_HANDLE,0001
material:614,650,42,2023-10-05T09:30:14.855917,2000,SPEEDOMETER,0004
material:2274,400,56,2023-10-20T09:30:31.475301,2000,HELMET_S,0002
material:2227,250,31,2023-10-19T09:30:30.799662,1000,BIKE_HANDLE,0005
material:567,1050,90,2023-10-11T09:30:14.472889,5000,NIPPLE,0001
material:2190,900,97,2023-10-18T09:30:30.555791,1000,MIRROR,0005
material:522,1350,18,2023-10-27T09:30:13.973502,2000,BOTTOM_BRACKET,0001
material:1077,150,91,2023-10-09T09:30:18.584689,1000,BIKE_BRAKE,0003
material:2245,950,90,2023-10-12T09:30:31.086327,2000,TIRE_28,0003
material:532,1500,90,2023-10-16T09:30:14.044567,2000,PEDAL,0001
material:872,300,78,2023-10-28T09:30:16.761878,1000,BIKE_FORK,0003
material:649,1200,15,2023-10-22T09:30:15.064494,4000,WHEEL_HUB,0004
material:1190,1250,69,2023-10-24T09:30:19.600241,5000,BRAKE_LEVER,0002
material:1402,350,42,2023-10-29T09:30:21.562756,4000,GLOVES_L,0002
material:2180,1100,7,2023-10-13T09:30:30.468019,4000,TUBE_26,0003
material:961,350,26,2023-10-04T09:30:17.614318,4000,GLOVES_L,0001
material:23,250,55,2023-10-13T09:30:10.280114,1000,BIKE_HANDLE,0002
material:1298,500,2,2023-10-19T09:30:20.357381,3000,JACKET_S,0001
material:1705,1500,32,2023-10-19T09:30:24.683098,3000,CABLE,0005
material:1462,1050,47,2023-10-08T09:30:22.088535,3000,TUBE_28,0005
material:1694,150,73,2023-10-24T09:30:24.461082,4000,BIKE_BRAKE,0004
material:231,1350,99,2023-10-20T09:30:11.670383,3000,BOTTOM_BRACKET,0005
material:1565,1300,65,2023-10-21T09:30:23.058638,3000,CHAINRING,0003
material:1954,1400,11,2023-10-06T09:30:27.297958,5000,CRANKSET,0001
material:1327,1000,18,2023-10-05T09:30:20.680801,3000,TIRE_26,0004
material:1437,350,53,2023-10-09T09:30:21.906895,4000,GLOVES_L,0003
material:2255,950,76,2023-10-24T09:30:31.141916,3000,TIRE_28,0004
material:788,1500,82,2023-10-28T09:30:16.049524,1000,CABLE,0001
material:311,900,40,2023-10-15T09:30:12.422614,5000,MIRROR,0005
material:374,350,68,2023-10-17T09:30:12.852287,1000,GLOVES_L,0003
material:1146,950,100,2023-10-18T09:30:19.115590,3000,RIM_TAPE,0002
material:1318,750,10,2023-10-14T09:30:20.532094,4000,PEDAL_STRAP,0005
material:1673,1350,69,2023-11-01T09:30:24.347321,1000,BOTTOM_BRACKET,0003
material:2039,650,77,2023-10-13T09:30:28.443870,4000,BOTTLE_CAGE,0005
material:1099,650,62,2023-10-16T09:30:18.826010,5000,SPEEDOMETER,0001
material:820,1050,51,2023-10-28T09:30:16.153355,3000,NIPPLE,0002
material:1909,1400,17,2023-10-31T09:30:26.823372,2000,DERAILLEUR,0001
material:235,450,84,2023-10-07T09:30:11.675351,2000,JACKET_M,0003
material:1048,900,95,2023-10-25T09:30:18.355496,2000,MIRROR,0003
material:1330,750,20,2023-10-15T09:30:20.746723,3000,PEDAL_STRAP,0003
material:519,1250,46,2023-10-22T09:30:13.973485,4000,CHAIN,0005
material:1303,700,3,2023-10-30T09:30:20.401014,1000,PUMP,0003
material:1860,700,74,2023-10-16T09:30:26.326360,3000,PUMP,0002
material:1115,1400,50,2023-10-05T09:30:18.910052,2000,DERAILLEUR,0004
material:886,950,19,2023-10-31T09:30:16.813321,5000,HUB_BEARING,0001
material:367,1300,86,2023-10-04T09:30:12.834384,4000,CHAINRING,0005
material:665,650,14,2023-10-04T09:30:15.199885,2000,BOTTLE_CAGE,0004
material:1088,1350,10,2023-10-16T09:30:18.662483,5000,BOTTOM_BRACKET,0001
material:1581,300,59,2023-10-28T09:30:23.161029,5000,BIKE_FORK,0005
material:283,1200,73,2023-10-07T09:30:12.117890,5000,WHEEL_HUB,0003
material:1493,500,94,2023-10-12T09:30:22.332121,3000,JACKET_S,0001
material:1984,200,71,2023-11-01T09:30:27.660928,3000,BIKE_SPOKE,0005
material:981,1000,53,2023-10-30T09:30:17.804868,5000,TIRE_26,0004
material:169,700,4,2023-10-28T09:30:11.284603,1000,PUMP,0001
material:463,950,47,2023-10-21T09:30:13.526641,5000,HUB_BEARING,0005
material:80,950,35,2023-10-03T09:30:10.687781,4000,HUB_BEARING,0004
material:422,1400,43,2023-10-13T09:30:13.091109,3000,DERAILLEUR,0004
material:278,1050,57,2023-10-07T09:30:12.097083,2000,TUBE_28,0003
material:999,600,40,2023-10-27T09:30:17.920954,4000,JACKET_L,0002
material:26,1350,47,2023-10-14T09:30:10.281207,5000,SHIFT_LEVER,0005
material:2288,500,93,2023-10-07T09:30:31.651865,4000,HELMET_L,0004
material:2013,1400,29,2023-10-20T09:30:27.848444,4000,DERAILLEUR,0002
material:1213,1400,32,2023-10-14T09:30:19.751803,5000,DERAILLEUR,0004
material:2280,900,94,2023-10-17T09:30:31.536396,1000,BIKE_BELL,0002
material:1721,350,17,2023-11-01T09:30:24.795186,1000,PANTS_S,0001
material:1401,400,82,2023-10-17T09:30:21.562752,5000,HELMET_S,0004
material:1576,750,86,2023-10-20T09:30:23.156122,5000,PEDAL_STRAP,0005
material:1511,1250,51,2023-10-19T09:30:22.396476,5000,CHAIN,0002
material:125,1400,70,2023-10-15T09:30:11.028013,3000,CRANKSET,0004
material:543,350,40,2023-10-21T09:30:14.121437,1000,PANTS_S,0004
material:10,1300,72,2023-10-07T09:30:10.244008,3000,CHAINRING,0002
material:477,650,18,2023-10-22T09:30:13.639605,2000,SPEEDOMETER,0004
material:1221,900,75,2023-10-22T09:30:19.779274,2000,MIRROR,0002
material:2174,1050,47,2023-10-28T09:30:30.467246,1000,TUBE_28,0003
material:1624,1250,2,2023-10-13T09:30:23.864896,5000,CHAIN,0005
material:1980,1500,51,2023-10-31T09:30:27.598449,5000,CABLE,0004
material:1856,250,46,2023-10-06T09:30:26.276675,5000,BIKE_HANDLE,0002
material:1147,1100,1,2023-10-07T09:30:19.115595,1000,TUBE_26,0001
material:1648,100,27,2023-10-14T09:30:24.147780,2000,BIKE_FRAME,0005
material:1499,1400,87,2023-10-11T09:30:22.371282,3000,DERAILLEUR,0001
material:1956,1250,50,2023-10-03T09:30:27.297967,5000,CASSETTE,0005
material:1068,150,6,2023-10-07T09:30:18.559291,2000,BIKE_SEAT,0002
material:2179,950,59,2023-10-26T09:30:30.468015,2000,RIM_TAPE,0004
material:644,1000,65,2023-11-01T09:30:15.061836,2000,TIRE_26,0002
material:773,900,21,2023-10-03T09:30:15.899468,4000,MIRROR,0001
material:1813,900,37,2023-10-24T09:30:25.871889,3000,BIKE_BELL,0001
material:2202,500,38,2023-10-30T09:30:30.628012,4000,JACKET_S,0002
material:2268,900,95,2023-10-09T09:30:31.380544,1000,BIKE_BELL,0001
material:1309,1500,50,2023-10-28T09:30:20.410123,3000,PEDAL,0002
material:1450,350,11,2023-10-19T09:30:22.016568,1000,HELMET_M,0004
material:462,1100,55,2023-10-06T09:30:13.526637,2000,SPOKE,0002
material:2024,500,63,2023-11-01T09:30:27.969050,1000,HELMET_L,0004
material:1947,950,16,2023-10-14T09:30:27.225481,5000,RIM_TAPE,0004
material:1723,600,71,2023-10-24T09:30:24.795203,1000,GLOVES_M,0002
material:14,1300,77,2023-10-28T09:30:10.253347,5000,CHAINRING,0001
material:82,650,94,2023-10-19T09:30:10.690924,2000,BOTTLE_CAGE,0003
material:2055,450,55,2023-10-08T09:30:28.828912,2000,JACKET_M,0003
material:347,1250,5,2023-10-31T09:30:12.595797,3000,CASSETTE,0001
material:1871,800,76,2023-10-13T09:30:26.375981,3000,WATER_BOTTLE,0002
material:1038,1200,16,2023-10-15T09:30:18.247553,2000,WHEEL_HUB,0003
material:1646,1200,62,2023-10-09T09:30:24.100197,3000,WHEEL_HUB,0003
material:317,1100,19,2023-10-31T09:30:12.446519,2000,TUBE_26,0004
material:414,1300,35,2023-10-18T09:30:13.069265,1000,CHAINRING,0004
material:2195,650,9,2023-10-04T09:30:30.562518,4000,SPEEDOMETER,0003
material:1635,250,27,2023-10-09T09:30:24.048426,5000,BIKE_RIM,0003
material:172,350,75,2023-10-06T09:30:11.287206,3000,PANTS_S,0005
material:113,800,56,2023-10-25T09:30:10.981459,3000,LIGHT_FRONT,0001
material:794,100,67,2023-10-10T09:30:16.073511,1000,BIKE_FRAME,0005
material:147,950,20,2023-10-16T09:30:11.158044,4000,HUB_BEARING,0004
material:2119,650,39,2023-10-04T09:30:29.381420,4000,LOCK,0005
material:871,150,100,2023-10-04T09:30:16.761866,5000,BIKE_SEAT,0004
material:294,1050,70,2023-10-29T09:30:12.147712,4000,NIPPLE,0002
material:1093,950,52,2023-10-09T09:30:18.666861,5000,TIRE_28,0002
material:1752,200,70,2023-10-05T09:30:25.080502,2000,BIKE_CHAIN,0001
material:2056,350,1,2023-10-26T09:30:28.828924,3000,HELMET_M,0003
material:195,1050,67,2023-10-31T09:30:11.530891,5000,NIPPLE,0002
material:19,1100,8,2023-10-09T09:30:10.267389,5000,SPOKE,0005
material:1911,650,4,2023-10-16T09:30:26.871013,1000,LOCK,0005
material:1259,1300,77,2023-10-14T09:30:19.986195,3000,CHAINRING,0001
material:583,650,71,2023-10-11T09:30:14.652864,4000,BOTTLE_CAGE,0005
material:11,200,56,2023-10-12T09:30:10.244318,5000,BIKE_SPOKE,0001
material:2223,200,17,2023-10-03T09:30:30.779356,2000,BIKE_SPOKE,0002
